,id,createTime,modifyTime,tags,countryType,continents,provinceId,provinceName,provinceShortName,cityName,currentConfirmedCount,confirmedCount,suspectedCount,curedCount,deadCount,comment,sort,operator,locationId,countryShortCode,countryFullName,statisticsData
28,1295946.0,1584583712000.0,1584583712000.0,,2,亚洲,10,巴基斯坦,,,288,289,0,1,0,,0.0,xudongdong,953006,PAK,Pakistan,https://file1.dxycdn.com/2020/0315/432/3402160525692777910-135.json
29,1296145.0,1584583712000.0,1584583712000.0,,2,欧洲,10,斯洛文尼亚,,,274,275,0,0,1,,0.0,xudongdong,965014,SVN,Slovenia,https://file1.dxycdn.com/2020/0315/527/3402160510660391945-135.json
30,1296143.0,1584583712000.0,1584583712000.0,,2,欧洲,10,波兰,,,269,287,0,13,5,,0.0,xudongdong,963006,POL,Poland,https://file1.dxycdn.com/2020/0315/811/3402160506365424422-135.json
31,1295949.0,1584583712000.0,1584583712000.0,,2,欧洲,10,爱沙尼亚,,,258,258,0,0,0,,0.0,xudongdong,964002,EST,Estonia,https://file1.dxycdn.com/2020/0315/704/3402160514955359338-135.json
32,1295960.0,1584583712000.0,1584583712000.0,,2,欧洲,10,冰岛,,,250,250,0,0,0,,0.0,xudongdong,962003,ISL,Iceland,https://file1.dxycdn.com/2020/0315/786/3402160514955359317-135.json
33,1295920.0,1584583712000.0,1584583712000.0,,2,其他,10,钻石公主号邮轮,,,247,712,0,458,7,,0.0,xudongdong,0,Princess,International conveyance (Diamond Princess),https://file1.dxycdn.com/2020/0315/381/3402160536430196671-135.json
34,1296063.0,1584583712000.0,1584583712000.0,,2,南美洲,10,智利,,,238,238,0,0,0,,0.0,xudongdong,973004,CHL,Chile,https://file1.dxycdn.com/2020/0315/808/3402160527840261646-135.json
35,1296009.0,1584583712000.0,1584583712000.0,,2,亚洲,10,沙特阿拉伯,,,232,238,0,6,0,,0.0,xudongdong,955016,SAU,Saudi Arabia,https://file1.dxycdn.com/2020/0315/830/3402160536430373532-135.json
36,1295948.0,1584583712000.0,1584583712000.0,,2,欧洲,10,罗马尼亚,,,214,217,0,3,0,,0.0,xudongdong,965011,ROU,Romania,https://file1.dxycdn.com/2020/0315/131/3402160534282712963-135.json
37,1295886.0,1584583712000.0,1584583712000.0,,2,亚洲,3,新加坡,,,208,313,0,105,0,,0.0,xudongdong,952009,SGP,Singapore,https://file1.dxycdn.com/2020/0315/901/3402160525692777969-135.json
38,1296006.0,1584583712000.0,1584583712000.0,,2,亚洲,10,印度尼西亚,,,206,227,0,2,19,,0.0,xudongdong,952005,IDN,Indonesia,https://file1.dxycdn.com/2020/0315/308/3402160527840438594-135.json
39,1296000.0,1584583712000.0,1584583712000.0,,2,欧洲,10,卢森堡,,,201,203,0,0,2,,0.0,xudongdong,961004,LUX,Luxembourg,https://file1.dxycdn.com/2020/0315/943/3402160538577857289-135.json
40,1296297.0,1584583713000.0,1584583713000.0,,2,亚洲,10,土耳其,,,189,191,0,0,2,,0.0,xudongdong,955018,TUR,Turkey,https://file1.dxycdn.com/2020/0315/952/3402160538577680436-135.json
41,1295907.0,1584583712000.0,1584583712000.0,,2,亚洲,10,菲律宾,,,187,202,0,1,14,,0.0,xudongdong,952008,PHL,Philippines,https://file1.dxycdn.com/2020/0315/180/3402160512807875628-135.json
42,1295919.0,1584583712000.0,1584583712000.0,,2,非洲,10,埃及,,,176,210,0,28,6,,0.0,xudongdong,981002,EGY,Egypt,https://file1.dxycdn.com/2020/0315/246/3402160540725341003-135.json
43,1295885.0,1584583712000.0,1584583712000.0,,2,亚洲,2,泰国,,,170,212,0,41,1,,0.0,xudongdong,952010,THA,Thailand,https://file1.dxycdn.com/2020/0315/926/3402160512808052473-135.json
44,1295938.0,1584583712000.0,1584583712000.0,,2,亚洲,10,巴林,,,167,256,0,88,1,,0.0,xudongdong,955004,BHR,Bahrain,https://file1.dxycdn.com/2020/0315/852/3402160536430196734-135.json
45,1296001.0,1584583712000.0,1584583712000.0,,2,南美洲,10,厄瓜多尔,,,153,155,0,0,2,,0.0,xudongdong,973006,ECU,Ecuador,https://file1.dxycdn.com/2020/0315/922/3402160517103019900-135.json
46,1296164.0,1584583712000.0,1584583712000.0,,2,南美洲,10,秘鲁,,,145,145,0,0,0,,0.0,xudongdong,973008,PER,Peru,https://file1.dxycdn.com/2020/0315/005/3402160540725341040-135.json
47,1295904.0,1584583712000.0,1584583712000.0,,2,欧洲,10,俄罗斯,,,142,147,0,5,0,,0.0,xudongdong,964006,RUS,Russian Federation,https://file1.dxycdn.com/2020/0315/629/3402160517102843039-135.json
48,1295902.0,1584583712000.0,1584583712000.0,,2,亚洲,10,印度,,,134,151,0,14,3,,0.0,xudongdong,953003,IND,India,https://file1.dxycdn.com/2020/0315/045/3402160534282889835-135.json
49,1295937.0,1584583712000.0,1584583712000.0,,2,亚洲,10,科威特,,,130,142,0,12,0,,0.0,xudongdong,955011,KWT,Kuwait,https://file1.dxycdn.com/2020/0315/529/3402160514955359370-135.json
50,1295959.0,1584583712000.0,1584583712000.0,,2,北美洲,10,墨西哥,,,117,118,0,1,0,,0.0,xudongdong,971003,MEX,Mexico,https://file1.dxycdn.com/2020/0315/566/3402160534282889843-135.json
51,1295935.0,1584583712000.0,1584583712000.0,,2,亚洲,10,黎巴嫩,,,116,120,0,1,3,,0.0,xudongdong,955012,LBN,Lebanon,https://file1.dxycdn.com/2020/0315/735/3402160529987745467-135.json
52,1296163.0,1584583712000.0,1584583712000.0,,2,非洲,10,南非,,,116,116,0,0,0,,0.0,xudongdong,984011,ZAF,South Africa,https://file1.dxycdn.com/2020/0315/417/3402160540725164203-135.json
53,1295936.0,1584583712000.0,1584583712000.0,,2,亚洲,10,伊拉克,,,109,164,0,43,12,,0.0,xudongdong,955008,IRQ,Iraq,https://file1.dxycdn.com/2020/0315/762/3402160510660568794-135.json
54,1296003.0,1584583712000.0,1584583712000.0,,2,亚洲,10,亚美尼亚,,,109,110,0,1,0,,0.0,xudongdong,955002,ARM,Armenia,https://file1.dxycdn.com/2020/0315/583/3402160508513085016-135.json
55,1296170.0,1584583712000.0,1584583712000.0,,2,欧洲,10,斯洛伐克,,,104,105,0,0,1,,0.0,xudongdong,963007,SVK,Slovakia,https://file1.dxycdn.com/2020/0315/353/3402160510660391916-135.json
56,1296064.0,1584583712000.0,1584583712000.0,,2,南美洲,10,阿根廷,,,94,97,0,1,2,,0.0,xudongdong,973001,ARG,Argentina,https://file1.dxycdn.com/2020/0315/963/3402160508513085001-135.json
57,1296002.0,1584583712000.0,1584583712000.0,,2,欧洲,10,圣马力诺,,,93,109,0,2,14,,0.0,xudongdong,965012,SMR,San Marino,https://file1.dxycdn.com/2020/0315/846/3402160508513085010-135.json
58,1296173.0,1584583712000.0,1584583712000.0,,2,欧洲,10,保加利亚,,,90,92,0,0,2,,0.0,xudongdong,965004,BGR,Bulgaria,https://file1.dxycdn.com/2020/0315/249/3402160532135229245-135.json
59,1296162.0,1584583712000.0,1584583712000.0,,2,欧洲,10,塞尔维亚,,,89,89,0,0,0,,0.0,xudongdong,965013,SRB,Serbia,https://file1.dxycdn.com/2020/0315/316/3402160534282712994-135.json
60,1295900.0,1584583712000.0,1584583712000.0,,2,亚洲,10,阿联酋,,,87,113,0,26,0,,0.0,xudongdong,955019,ARE,United Arab Emirates,https://file1.dxycdn.com/2020/0315/584/3402160508513084973-135.json
61,1296219.0,1584583712000.0,1584583712000.0,,2,北美洲,10,巴拿马,,,85,86,0,0,1,,0.0,xudongdong,972007,PAN,Panama,https://file1.dxycdn.com/2020/0315/692/3402160525692954763-135.json
62,1296404.0,1584583713000.0,1584583713000.0,,2,南美洲,10,乌拉圭,,,79,79,0,0,0,,0.0,xudongdong,973011,URY,Uruguay,https://file1.dxycdn.com/2020/0317/992/3402535566531994277-135.json
63,1296092.0,1584583712000.0,1584583712000.0,,2,欧洲,10,拉脱维亚,,,71,71,0,0,0,,0.0,xudongdong,964003,LVA,Latvia,https://file1.dxycdn.com/2020/0315/786/3402160540725164137-135.json
64,1295941.0,1584583712000.0,1584583712000.0,,2,欧洲,10,克罗地亚,,,69,69,0,0,0,,0.0,xudongdong,965005,HRV,Croatia,https://file1.dxycdn.com/2020/0315/154/3402160527840438555-135.json
65,1296221.0,1584583712000.0,1584583712000.0,,2,亚洲,10,文莱,,,68,68,0,0,0,,0.0,xudongdong,952002,BRN,Brunei Darussalam,https://file1.dxycdn.com/2020/0315/199/3402160540725164222-135.json
66,1295892.0,1584583712000.0,1584583712000.0,,2,亚洲,9,越南,,,59,75,0,16,0,,0.0,xudongdong,952011,VNM,Vietnam,https://file1.dxycdn.com/2020/0315/607/3402160529987745446-135.json
67,1296177.0,1584583712000.0,1584583712000.0,,2,亚洲,10,塞浦路斯,,,58,58,0,0,0,,0.0,xudongdong,955005,CYP,Cyprus,https://file1.dxycdn.com/2020/0315/686/3402160529987745486-135.json
68,1296166.0,1584583712000.0,1584583712000.0,,2,南美洲,10,哥伦比亚,,,57,57,0,0,0,,0.0,xudongdong,973005,COL,Colombia,https://file1.dxycdn.com/2020/0315/269/3402160512808052512-135.json
69,1296050.0,1584583712000.0,1584583712000.0,,2,亚洲,10,约旦,,,56,57,0,1,0,,0.0,xudongdong,955010,JOR,Jordan,https://file1.dxycdn.com/2020/0315/225/3402160532135229235-135.json
70,1296144.0,1584583712000.0,1584583712000.0,,2,欧洲,10,匈牙利,,,55,58,0,2,1,,0.0,xudongdong,963004,HUN,Hungary,https://file1.dxycdn.com/2020/0315/954/3402160538577857255-135.json
71,1296176.0,1584583712000.0,1584583712000.0,,2,欧洲,10,阿尔巴尼亚,,,54,55,0,0,1,,0.0,xudongdong,965001,ALB,Albania,https://file1.dxycdn.com/2020/0315/852/3402160525692954728-135.json
72,1296008.0,1584583712000.0,1584583712000.0,,2,欧洲,10,安道尔,,,53,54,0,1,0,,0.0,xudongdong,965002,AND,Andorra,https://file1.dxycdn.com/2020/0315/231/3402160534282712957-135.json
73,1295943.0,1584583712000.0,1584583712000.0,,2,非洲,10,阿尔及利亚,,,52,67,0,10,5,,0.0,xudongdong,981001,DZA,Algeria,https://file1.dxycdn.com/2020/0315/112/3402160514955536226-135.json
74,1296165.0,1584583712000.0,1584583712000.0,,2,北美洲,10,哥斯达黎加,,,50,50,0,0,0,,0.0,xudongdong,972002,CRI,Costa Rica,https://file1.dxycdn.com/2020/0315/133/3402160534282889827-135.json
75,1295898.0,1584583712000.0,1584583712000.0,,2,亚洲,10,斯里兰卡,,,49,50,0,1,0,,0.0,xudongdong,953007,LKA,Sri Lanka,https://file1.dxycdn.com/2020/0315/984/3402160532135406053-135.json
76,1295957.0,1584583712000.0,1584583712000.0,,2,欧洲,10,白俄罗斯,,,48,51,0,3,0,,0.0,xudongdong,964001,BLR,Belarus,https://file1.dxycdn.com/2020/0315/436/3402160510660391933-135.json
77,1296395.0,1584583713000.0,1584583713000.0,,2,欧洲,10,法罗群岛,,,47,47,0,0,0,,0.0,xudongdong,0,FO,Faroe Islands,https://file1.dxycdn.com/2020/0315/071/3402160536430196701-135.json
78,1296049.0,1584583712000.0,1584583712000.0,,2,非洲,10,摩洛哥,,,46,49,0,1,2,,0.0,xudongdong,981004,MAR,Morocco,https://file1.dxycdn.com/2020/0315/520/3402160510660391844-135.json
79,1296158.0,1584583712000.0,1584583712000.0,,2,亚洲,10,巴勒斯坦,,,44,44,0,0,0,,0.0,xudongdong,955014,PSE,occupied Palestinian territory,https://file1.dxycdn.com/2020/0315/967/3402160532135229211-135.json
80,1296007.0,1584583712000.0,1584583712000.0,,2,亚洲,10,格鲁吉亚,,,38,38,0,0,0,,0.0,xudongdong,955006,GEO,Georgia,https://file1.dxycdn.com/2020/0315/126/3402160506365424445-135.json
81,1296171.0,1584583712000.0,1584583712000.0,,2,欧洲,10,马耳他,,,38,38,0,0,0,,0.0,xudongdong,965019,MLT,Malta,https://file1.dxycdn.com/2020/0315/267/3402160529987922302-135.json
82,1296400.0,1584583713000.0,1584583713000.0,,2,亚洲,10,哈萨克斯坦,,,35,35,0,0,0,,0.0,xudongdong,954001,KAZ,Kazakhstan,https://file1.dxycdn.com/2020/0316/156/3402290551532568675-135.json
83,1296174.0,1584583712000.0,1584583712000.0,,2,欧洲,10,摩尔多瓦,,,34,36,0,1,1,,0.0,xudongdong,964005,MDA,Republic of Moldova,https://file1.dxycdn.com/2020/0315/234/3402160527840438516-135.json
84,1295896.0,1584583712000.0,1584583712000.0,,2,亚洲,10,柬埔寨,,,34,35,0,1,0,,0.0,xudongdong,952003,KHM,Cambodia,https://file1.dxycdn.com/2020/0315/664/3402160527840261727-135.json
85,1295955.0,1584583712000.0,1584583712000.0,,2,欧洲,10,立陶宛,,,33,33,0,0,0,,0.0,xudongdong,964004,LTU,Lithuania,https://file1.dxycdn.com/2020/0315/774/3402160536430196722-135.json
86,1296403.0,1584583713000.0,1584583713000.0,,2,南美洲,10,委内瑞拉,,,33,33,0,0,0,,0.0,xudongdong,0,VEN,Venezuela,https://file1.dxycdn.com/2020/0315/824/3402176468611248153-135.json
87,1295952.0,1584583712000.0,1584583712000.0,,2,欧洲,10,北马其顿,,,31,31,0,0,0,,0.0,xudongdong,0,MKD,North Macedonia,https://file1.dxycdn.com/2020/0315/506/3402160514955536186-135.json
88,1296048.0,1584583712000.0,1584583712000.0,,2,非洲,10,塞内加尔,,,29,31,0,2,0,,0.0,xudongdong,982014,SEN,Senegal,https://file1.dxycdn.com/2020/0315/435/3402160508513085044-135.json
89,1295956.0,1584583712000.0,1584583712000.0,,2,大洋洲,10,新西兰,,,28,28,0,0,0,,0.0,xudongdong,990007,NZL,New Zealand,https://file1.dxycdn.com/2020/0315/194/3402160489185731566-135.json
90,1295940.0,1584583712000.0,1584583712000.0,,2,亚洲,10,阿曼,,,27,39,0,12,0,,0.0,xudongdong,955013,OMN,Oman,https://file1.dxycdn.com/2020/0315/945/3402160506365601313-135.json
91,1295958.0,1584583712000.0,1584583712000.0,,2,亚洲,10,阿塞拜疆,,,27,34,0,6,1,,0.0,xudongdong,955003,AZE,Azerbaijan,https://file1.dxycdn.com/2020/0315/304/3402160506365424432-135.json
92,1296091.0,1584583712000.0,1584583712000.0,,2,非洲,10,突尼斯,,,24,24,0,0,0,,0.0,xudongdong,981006,TUN,Tunisia,https://file1.dxycdn.com/2020/0315/984/3402160538577857284-135.json
93,1296146.0,1584583712000.0,1584583712000.0,,2,欧洲,10,波黑,,,24,24,0,0,0,,0.0,xudongdong,965003,BIH,Bosnia and Herzegovina,https://file1.dxycdn.com/2020/0315/908/3402160538577857266-135.json
94,1295939.0,1584583712000.0,1584583712000.0,,2,亚洲,10,阿富汗,,,22,22,0,0,0,,0.0,xudongdong,955001,AFG,Afghanistan,https://file1.dxycdn.com/2020/0315/904/3402160536430373521-135.json
95,1296005.0,1584583712000.0,1584583712000.0,,2,北美洲,10,多米尼加,,,20,21,0,0,1,,0.0,xudongdong,974006,DOM,Dominican Republic,https://file1.dxycdn.com/2020/0315/651/3402160506365601251-135.json
96,1296175.0,1584583712000.0,1584583712000.0,,2,非洲,10,布基纳法索,,,19,20,0,0,1,,0.0,xudongdong,982002,BFA,Burkina Faso,https://file1.dxycdn.com/2020/0315/667/3402160525692777928-135.json
97,1296424.0,1584583713000.0,1584583713000.0,,2,北美洲,10,瓜德罗普岛,,,18,18,0,0,0,,0.0,xudongdong,0,GLP,Guadeloupe,https://file1.dxycdn.com/2020/0317/354/3402535547204842407-135.json
98,1296393.0,1584583713000.0,1584583713000.0,,2,北美洲,10,马提尼克,,,16,16,0,0,0,,0.0,xudongdong,0,MTQ,Martinique,https://file1.dxycdn.com/2020/0315/454/3402160527840438534-135.json
99,1296421.0,1584583713000.0,1584583713000.0,,2,亚洲,10,乌兹别克斯坦,,,16,16,0,0,0,,0.0,xudongdong,954005,UZB,Uzbekstan,https://file1.dxycdn.com/2020/0317/423/3402535555794575352-135.json
100,1296299.0,1584583713000.0,1584583713000.0,,2,北美洲,10,牙买加,,,15,15,0,0,0,,0.0,xudongdong,974009,JAM,Jamaica,https://file1.dxycdn.com/2020/0315/250/3402160540725341015-135.json
101,1296047.0,1584583712000.0,1584583712000.0,,2,欧洲,10,乌克兰,,,14,16,0,0,2,,0.0,xudongdong,964007,UKR,Ukraine,https://file1.dxycdn.com/2020/0315/280/3402160525692954803-135.json
102,1296298.0,1584583713000.0,1584583713000.0,,2,非洲,10,刚果（金）,,,14,14,0,0,0,,0.0,xudongdong,0,COD,Democratic Republic of the Congo,https://file1.dxycdn.com/2020/0315/118/3402160512808052491-135.json
103,1296169.0,1584583712000.0,1584583712000.0,,2,亚洲,10,马尔代夫,,,13,13,0,0,0,,0.0,xudongdong,953004,MDV,Maldives,https://file1.dxycdn.com/2020/0315/023/3402160529987922354-135.json
104,1296300.0,1584583713000.0,1584583713000.0,,2,南美洲,10,玻利维亚,,,11,11,0,0,0,,0.0,xudongdong,973002,BOL,Bolivia (Plurinational State of),https://file1.dxycdn.com/2020/0315/679/3402160529987745516-135.json
105,1296410.0,1584583713000.0,1584583713000.0,,2,非洲,10,卢旺达,,,11,11,0,0,0,,0.0,xudongdong,985006,RWA,Rwanda,https://file1.dxycdn.com/2020/0317/028/3402535588007034113-135.json
106,1296220.0,1584583712000.0,1584583712000.0,,2,亚洲,10,孟加拉国,,,10,14,0,3,1,,0.0,xudongdong,953001,BGD,Bangladesh,https://file1.dxycdn.com/2020/0315/485/3402160532135406028-135.json
107,1296161.0,1584583712000.0,1584583712000.0,,2,非洲,10,喀麦隆,,,10,10,0,0,0,,0.0,xudongdong,983001,CMR,Cameroon,https://file1.dxycdn.com/2020/0315/373/3402160506365424402-135.json
108,1296302.0,1584583713000.0,1584583713000.0,,2,北美洲,10,古巴,,,9,10,0,0,1,,0.0,xudongdong,974004,CUB,Cuba,https://file1.dxycdn.com/2020/0315/600/3402160504218117572-135.json
109,1295976.0,1584583712000.0,1584583712000.0,,2,欧洲,10,摩纳哥,,,9,9,0,0,0,,0.0,xudongdong,961005,MCO,Monaco,https://file1.dxycdn.com/2020/0315/266/3402160525692954743-135.json
110,1296168.0,1584583712000.0,1584583712000.0,,2,南美洲,10,巴拉圭,,,9,9,0,0,0,,0.0,xudongdong,973009,PRY,Paraguay,https://file1.dxycdn.com/2020/0315/004/3402160529987922312-135.json
111,1296434.0,1584583713000.0,1584583713000.0,,2,非洲,10,留尼旺,,,9,9,0,0,0,,0.0,xudongdong,0,REU,Réunion,https://file1.dxycdn.com/2020/0315/016/3402160527840261639-135.json
112,1296301.0,1584583713000.0,1584583713000.0,,2,非洲,10,科特迪瓦,,,8,9,0,1,0,,0.0,xudongdong,982004,CIV,Cote d Ivoire,https://file1.dxycdn.com/2020/0315/055/3402160534282712929-135.json
113,1296304.0,1584583713000.0,1584583713000.0,,2,北美洲,10,洪都拉斯,,,8,8,0,0,0,,0.0,xudongdong,972005,HND,Honduras,https://file1.dxycdn.com/2020/0315/610/3402160540725341073-135.json
114,1295954.0,1584583712000.0,1584583712000.0,,2,非洲,10,尼日利亚,,,7,8,0,1,0,,0.0,xudongdong,982013,NGA,Nigeria,https://file1.dxycdn.com/2020/0315/705/3402160532135406075-135.json
115,1296080.0,1584583712000.0,1584583712000.0,,2,欧洲,10,列支敦士登,,,7,7,0,0,0,,0.0,xudongdong,963005,LIE,Liechtenstein,https://file1.dxycdn.com/2020/0315/312/3402160514955359362-135.json
116,1296389.0,1584583713000.0,1584583713000.0,,2,非洲,10,加纳,,,7,7,0,0,0,,0.0,xudongdong,982006,GHA,Ghana,https://file1.dxycdn.com/2020/0315/872/3402176468611675385-135.json
117,1296391.0,1584583713000.0,1584583713000.0,,2,非洲,10,肯尼亚,,,7,7,0,0,0,,0.0,xudongdong,985005,KEN,Kenya,https://file1.dxycdn.com/2020/0317/555/3402535553647091609-135.json
118,1296392.0,1584583713000.0,1584583713000.0,,2,南美洲,10,法属圭亚那,,,7,7,0,0,0,,0.0,xudongdong,0,GUF,French Guiana,https://file1.dxycdn.com/2020/0315/094/3402160504218117592-135.json
119,1296399.0,1584583713000.0,1584583713000.0,,2,非洲,10,埃塞俄比亚,,,6,6,0,0,0,,0.0,xudongdong,985004,ETH,Ethiopia,https://file1.dxycdn.com/2020/0315/406/3402176464316707884-135.json
120,1296401.0,1584583713000.0,1584583713000.0,,2,北美洲,10,危地马拉,,,5,6,0,0,1,,0.0,xudongdong,972004,GTM,Guatemala,https://file1.dxycdn.com/2020/0317/045/3402535547204640218-135.json
121,1296388.0,1584583713000.0,1584583713000.0,,2,北美洲,10,特立尼达和多巴哥,,,5,5,0,0,0,,0.0,xudongdong,974013,TTO,Trinidad & Tobago,https://file1.dxycdn.com/2020/0315/658/3402176490086085375-135.json
122,1296407.0,1584583713000.0,1584583713000.0,,2,欧洲,10,泽西岛,,,5,5,0,0,0,,0.0,xudongdong,0,JE,Jersey,https://file1.dxycdn.com/2020/0317/433/3402535555794575318-135.json
123,1296218.0,1584583712000.0,1584583712000.0,,2,亚洲,10,蒙古,,,4,4,0,0,0,,0.0,xudongdong,0,MNG,Mongolia,https://file1.dxycdn.com/2020/0315/947/3402160536430373542-135.json
124,1296409.0,1584583713000.0,1584583713000.0,,2,非洲,10,赤道几内亚,,,4,4,0,0,0,,0.0,xudongdong,0,GNQ,Eq.Guinea,https://file1.dxycdn.com/2020/0316/516/3402290519320312671-135.json
125,1296414.0,1584583713000.0,1584583713000.0,,2,非洲,10,塞舌尔,,,4,4,0,0,0,,0.0,xudongdong,985007,SYC,Seychelles,https://file1.dxycdn.com/2020/0317/101/3402535588007034097-135.json
