,id,createTime,modifyTime,tags,countryType,continents,provinceId,provinceName,provinceShortName,cityName,currentConfirmedCount,confirmedCount,suspectedCount,curedCount,deadCount,comment,sort,operator,locationId,countryShortCode,countryFullName,statisticsData
16,1328556.0,1584626613000.0,1584626613000.0,,2,亚洲,4,马来西亚,,,838,900,0,60,2,,0.0,wanglq,952007,MYS,Malaysia,https://file1.dxycdn.com/2020/0315/777/3402160506365601260-135.json
17,1328558.0,1584626613000.0,1584626613000.0,,2,亚洲,6,日本,,,748,936,0,157,31,,0.0,wanglq,951002,JPN,Japan,https://file1.dxycdn.com/2020/0315/220/3402160536430373556-135.json
18,1328564.0,1584626613000.0,1584626613000.0,,2,北美洲,10,加拿大,,,708,727,0,10,9,,0.0,wanglq,971001,CAN,Canada,https://file1.dxycdn.com/2020/0315/505/3402160534282712951-135.json
19,1328720.0,1584626613000.0,1584626613000.0,,2,欧洲,10,葡萄牙,,,638,642,0,3,1,,0.0,wanglq,965010,PRT,Portugal,https://file1.dxycdn.com/2020/0315/256/3402160527840261777-135.json
20,1328563.0,1584626613000.0,1584626613000.0,,2,大洋洲,10,澳大利亚,,,603,636,0,27,6,,0.0,wanglq,990001,AUS,Australia,https://file1.dxycdn.com/2020/0315/646/3402160532135406038-135.json
21,1328673.0,1584626613000.0,1584626613000.0,,2,欧洲,10,捷克,,,569,572,0,3,0,,0.0,wanglq,963002,CZE,Czechia,https://file1.dxycdn.com/2020/0315/497/3402160532135229255-135.json
22,1328603.0,1584626613000.0,1584626613000.0,,2,亚洲,10,以色列,,,524,529,0,5,0,,0.0,wanglq,955009,ISR,Israel,https://file1.dxycdn.com/2020/0315/982/3402160514955536220-135.json
23,1328616.0,1584626613000.0,1584626613000.0,,2,南美洲,10,巴西,,,510,514,0,0,4,,0.0,wanglq,973003,BRA,Brazil,https://file1.dxycdn.com/2020/0315/559/3402160538577857305-135.json
24,1328667.0,1584626613000.0,1584626613000.0,,2,亚洲,10,卡塔尔,,,448,452,0,4,0,,0.0,wanglq,955015,QAT,Qatar,https://file1.dxycdn.com/2020/0315/741/3402160510660391882-135.json
25,1328614.0,1584626613000.0,1584626613000.0,,2,欧洲,10,希腊,,,399,418,0,14,5,,0.0,wanglq,965007,GRC,Greece,https://file1.dxycdn.com/2020/0315/800/3402160534282889817-135.json
26,1328668.0,1584626613000.0,1584626613000.0,,2,欧洲,10,爱尔兰,,,364,366,0,0,2,,0.0,wanglq,961003,IRL,Ireland,https://file1.dxycdn.com/2020/0315/153/3402160510660568721-135.json
27,1328570.0,1584626613000.0,1584626613000.0,,2,欧洲,10,芬兰,,,358,359,0,1,0,,0.0,wanglq,962002,FIN,Finland,https://file1.dxycdn.com/2020/0315/473/3402160538577857276-135.json
28,1328669.0,1584626613000.0,1584626613000.0,,2,欧洲,10,卢森堡,,,331,335,0,0,4,,0.0,wanglq,961004,LUX,Luxembourg,https://file1.dxycdn.com/2020/0315/943/3402160538577857289-135.json
29,1328615.0,1584626613000.0,1584626613000.0,,2,亚洲,10,巴基斯坦,,,297,301,0,2,2,,0.0,wanglq,953006,PAK,Pakistan,https://file1.dxycdn.com/2020/0315/432/3402160525692777910-135.json
30,1328675.0,1584626613000.0,1584626613000.0,,2,亚洲,10,印度尼西亚,,,281,309,0,9,19,,0.0,wanglq,952005,IDN,Indonesia,https://file1.dxycdn.com/2020/0315/308/3402160527840438594-135.json
31,1328814.0,1584626614000.0,1584626614000.0,,2,欧洲,10,斯洛文尼亚,,,274,275,0,0,1,,0.0,wanglq,965014,SVN,Slovenia,https://file1.dxycdn.com/2020/0315/527/3402160510660391945-135.json
32,1328812.0,1584626614000.0,1584626614000.0,,2,欧洲,10,波兰,,,269,287,0,13,5,,0.0,wanglq,963006,POL,Poland,https://file1.dxycdn.com/2020/0315/811/3402160506365424422-135.json
33,1328618.0,1584626613000.0,1584626613000.0,,2,欧洲,10,爱沙尼亚,,,258,258,0,0,0,,0.0,wanglq,964002,EST,Estonia,https://file1.dxycdn.com/2020/0315/704/3402160514955359338-135.json
34,1328629.0,1584626613000.0,1584626613000.0,,2,欧洲,10,冰岛,,,250,250,0,0,0,,0.0,wanglq,962003,ISL,Iceland,https://file1.dxycdn.com/2020/0315/786/3402160514955359317-135.json
35,1328589.0,1584626613000.0,1584626613000.0,,2,其他,10,钻石公主号邮轮,,,247,712,0,458,7,,0.0,wanglq,0,Princess,International conveyance (Diamond Princess),https://file1.dxycdn.com/2020/0315/381/3402160536430196671-135.json
36,1328732.0,1584626613000.0,1584626613000.0,,2,南美洲,10,智利,,,238,238,0,0,0,,0.0,wanglq,973004,CHL,Chile,https://file1.dxycdn.com/2020/0315/808/3402160527840261646-135.json
37,1328678.0,1584626613000.0,1584626613000.0,,2,亚洲,10,沙特阿拉伯,,,232,238,0,6,0,,0.0,wanglq,955016,SAU,Saudi Arabia,https://file1.dxycdn.com/2020/0315/830/3402160536430373532-135.json
38,1328554.0,1584626613000.0,1584626613000.0,,2,亚洲,2,泰国,,,229,272,0,42,1,,0.0,wanglq,952010,THA,Thailand,https://file1.dxycdn.com/2020/0315/926/3402160512808052473-135.json
39,1328555.0,1584626613000.0,1584626613000.0,,2,亚洲,3,新加坡,,,228,345,0,117,0,,0.0,wanglq,952009,SGP,Singapore,https://file1.dxycdn.com/2020/0315/901/3402160525692777969-135.json
40,1328617.0,1584626613000.0,1584626613000.0,,2,欧洲,10,罗马尼亚,,,214,217,0,3,0,,0.0,wanglq,965011,ROU,Romania,https://file1.dxycdn.com/2020/0315/131/3402160534282712963-135.json
41,1328576.0,1584626613000.0,1584626613000.0,,2,亚洲,10,菲律宾,,,193,217,0,7,17,,0.0,wanglq,952008,PHL,Philippines,https://file1.dxycdn.com/2020/0315/180/3402160512807875628-135.json
42,1328573.0,1584626613000.0,1584626613000.0,,2,欧洲,10,俄罗斯,,,190,199,0,8,1,,0.0,wanglq,964006,RUS,Russian Federation,https://file1.dxycdn.com/2020/0315/629/3402160517102843039-135.json
43,1328965.0,1584626614000.0,1584626614000.0,,2,亚洲,10,土耳其,,,189,191,0,0,2,,0.0,wanglq,955018,TUR,Turkey,https://file1.dxycdn.com/2020/0315/952/3402160538577680436-135.json
44,1328588.0,1584626613000.0,1584626613000.0,,2,非洲,10,埃及,,,176,210,0,28,6,,0.0,wanglq,981002,EGY,Egypt,https://file1.dxycdn.com/2020/0315/246/3402160540725341003-135.json
45,1328607.0,1584626613000.0,1584626613000.0,,2,亚洲,10,巴林,,,168,269,0,100,1,,0.0,wanglq,955004,BHR,Bahrain,https://file1.dxycdn.com/2020/0315/852/3402160536430196734-135.json
46,1328571.0,1584626613000.0,1584626613000.0,,2,亚洲,10,印度,,,155,173,0,14,4,,0.0,wanglq,953003,IND,India,https://file1.dxycdn.com/2020/0315/045/3402160534282889835-135.json
47,1328670.0,1584626613000.0,1584626613000.0,,2,南美洲,10,厄瓜多尔,,,153,155,0,0,2,,0.0,wanglq,973006,ECU,Ecuador,https://file1.dxycdn.com/2020/0315/922/3402160517103019900-135.json
48,1328604.0,1584626613000.0,1584626613000.0,,2,亚洲,10,黎巴嫩,,,145,149,0,1,3,,0.0,wanglq,955012,LBN,Lebanon,https://file1.dxycdn.com/2020/0315/735/3402160529987745467-135.json
49,1328833.0,1584626614000.0,1584626614000.0,,2,南美洲,10,秘鲁,,,145,145,0,0,0,,0.0,wanglq,973008,PER,Peru,https://file1.dxycdn.com/2020/0315/005/3402160540725341040-135.json
50,1328606.0,1584626613000.0,1584626613000.0,,2,亚洲,10,科威特,,,136,148,0,12,0,,0.0,wanglq,955011,KWT,Kuwait,https://file1.dxycdn.com/2020/0315/529/3402160514955359370-135.json
51,1328605.0,1584626613000.0,1584626613000.0,,2,亚洲,10,伊拉克,,,116,177,0,49,12,,0.0,wanglq,955008,IRQ,Iraq,https://file1.dxycdn.com/2020/0315/762/3402160510660568794-135.json
52,1328628.0,1584626613000.0,1584626613000.0,,2,北美洲,10,墨西哥,,,116,118,0,1,1,,0.0,wanglq,971003,MEX,Mexico,https://file1.dxycdn.com/2020/0315/566/3402160534282889843-135.json
53,1328832.0,1584626614000.0,1584626614000.0,,2,非洲,10,南非,,,116,116,0,0,0,,0.0,wanglq,984011,ZAF,South Africa,https://file1.dxycdn.com/2020/0315/417/3402160540725164203-135.json
54,1328672.0,1584626613000.0,1584626613000.0,,2,亚洲,10,亚美尼亚,,,114,115,0,1,0,,0.0,wanglq,955002,ARM,Armenia,https://file1.dxycdn.com/2020/0315/583/3402160508513085016-135.json
55,1328569.0,1584626613000.0,1584626613000.0,,2,亚洲,10,阿联酋,,,109,140,0,31,0,,0.0,wanglq,955019,ARE,United Arab Emirates,https://file1.dxycdn.com/2020/0315/584/3402160508513084973-135.json
56,1328888.0,1584626614000.0,1584626614000.0,,2,北美洲,10,巴拿马,,,108,109,0,0,1,,0.0,wanglq,972007,PAN,Panama,https://file1.dxycdn.com/2020/0315/692/3402160525692954763-135.json
57,1328839.0,1584626614000.0,1584626614000.0,,2,欧洲,10,斯洛伐克,,,104,105,0,0,1,,0.0,wanglq,963007,SVK,Slovakia,https://file1.dxycdn.com/2020/0315/353/3402160510660391916-135.json
58,1328835.0,1584626614000.0,1584626614000.0,,2,南美洲,10,哥伦比亚,,,102,102,0,0,0,,0.0,wanglq,973005,COL,Colombia,https://file1.dxycdn.com/2020/0315/269/3402160512808052512-135.json
59,1328733.0,1584626613000.0,1584626613000.0,,2,南美洲,10,阿根廷,,,94,97,0,1,2,,0.0,wanglq,973001,ARG,Argentina,https://file1.dxycdn.com/2020/0315/963/3402160508513085001-135.json
60,1328671.0,1584626613000.0,1584626613000.0,,2,欧洲,10,圣马力诺,,,93,109,0,2,14,,0.0,wanglq,965012,SMR,San Marino,https://file1.dxycdn.com/2020/0315/846/3402160508513085010-135.json
61,1328842.0,1584626614000.0,1584626614000.0,,2,欧洲,10,保加利亚,,,90,92,0,0,2,,0.0,wanglq,965004,BGR,Bulgaria,https://file1.dxycdn.com/2020/0315/249/3402160532135229245-135.json
62,1328831.0,1584626614000.0,1584626614000.0,,2,欧洲,10,塞尔维亚,,,89,89,0,0,0,,0.0,wanglq,965013,SRB,Serbia,https://file1.dxycdn.com/2020/0315/316/3402160534282712994-135.json
63,1329072.0,1584626614000.0,1584626614000.0,,2,南美洲,10,乌拉圭,,,79,79,0,0,0,,0.0,wanglq,973011,URY,Uruguay,https://file1.dxycdn.com/2020/0317/992/3402535566531994277-135.json
64,1328890.0,1584626614000.0,1584626614000.0,,2,亚洲,10,文莱,,,73,73,0,0,0,,0.0,wanglq,952002,BRN,Brunei Darussalam,https://file1.dxycdn.com/2020/0315/199/3402160540725164222-135.json
65,1328761.0,1584626614000.0,1584626614000.0,,2,欧洲,10,拉脱维亚,,,71,71,0,0,0,,0.0,wanglq,964003,LVA,Latvia,https://file1.dxycdn.com/2020/0315/786/3402160540725164137-135.json
66,1328813.0,1584626614000.0,1584626614000.0,,2,欧洲,10,匈牙利,,,70,73,0,2,1,,0.0,wanglq,963004,HUN,Hungary,https://file1.dxycdn.com/2020/0315/954/3402160538577857255-135.json
67,1328834.0,1584626614000.0,1584626614000.0,,2,北美洲,10,哥斯达黎加,,,68,69,0,0,1,,0.0,wanglq,972002,CRI,Costa Rica,https://file1.dxycdn.com/2020/0315/133/3402160534282889827-135.json
68,1328612.0,1584626613000.0,1584626613000.0,,2,非洲,10,阿尔及利亚,,,65,82,0,12,5,,0.0,wanglq,981001,DZA,Algeria,https://file1.dxycdn.com/2020/0315/112/3402160514955536226-135.json
69,1328610.0,1584626613000.0,1584626613000.0,,2,欧洲,10,克罗地亚,,,65,69,0,4,0,,0.0,wanglq,965005,HRV,Croatia,https://file1.dxycdn.com/2020/0315/154/3402160527840438555-135.json
70,1328561.0,1584626613000.0,1584626613000.0,,2,亚洲,9,越南,,,59,75,0,16,0,,0.0,wanglq,952011,VNM,Vietnam,https://file1.dxycdn.com/2020/0315/607/3402160529987745446-135.json
71,1328567.0,1584626613000.0,1584626613000.0,,2,亚洲,10,斯里兰卡,,,59,60,0,1,0,,0.0,wanglq,953007,LKA,Sri Lanka,https://file1.dxycdn.com/2020/0315/984/3402160532135406053-135.json
72,1328845.0,1584626614000.0,1584626614000.0,,2,欧洲,10,阿尔巴尼亚,,,58,59,0,0,1,,0.0,wanglq,965001,ALB,Albania,https://file1.dxycdn.com/2020/0315/852/3402160525692954728-135.json
73,1328846.0,1584626614000.0,1584626614000.0,,2,亚洲,10,塞浦路斯,,,58,58,0,0,0,,0.0,wanglq,955005,CYP,Cyprus,https://file1.dxycdn.com/2020/0315/686/3402160529987745486-135.json
74,1328719.0,1584626613000.0,1584626613000.0,,2,亚洲,10,约旦,,,56,57,0,1,0,,0.0,wanglq,955010,JOR,Jordan,https://file1.dxycdn.com/2020/0315/225/3402160532135229235-135.json
75,1328718.0,1584626613000.0,1584626613000.0,,2,非洲,10,摩洛哥,,,55,58,0,1,2,,0.0,wanglq,981004,MAR,Morocco,https://file1.dxycdn.com/2020/0315/520/3402160510660391844-135.json
76,1328677.0,1584626613000.0,1584626613000.0,,2,欧洲,10,安道尔,,,53,54,0,1,0,,0.0,wanglq,965002,AND,Andorra,https://file1.dxycdn.com/2020/0315/231/3402160534282712957-135.json
77,1328626.0,1584626613000.0,1584626613000.0,,2,欧洲,10,白俄罗斯,,,48,51,0,3,0,,0.0,wanglq,964001,BLR,Belarus,https://file1.dxycdn.com/2020/0315/436/3402160510660391933-135.json
78,1329063.0,1584626614000.0,1584626614000.0,,2,欧洲,10,法罗群岛,,,47,47,0,0,0,,0.0,wanglq,0,FO,Faroe Islands,https://file1.dxycdn.com/2020/0315/071/3402160536430196701-135.json
79,1328827.0,1584626614000.0,1584626614000.0,,2,亚洲,10,巴勒斯坦,,,44,44,0,0,0,,0.0,wanglq,955014,PSE,occupied Palestinian territory,https://file1.dxycdn.com/2020/0315/967/3402160532135229211-135.json
80,1329068.0,1584626614000.0,1584626614000.0,,2,亚洲,10,哈萨克斯坦,,,44,44,0,0,0,,0.0,wanglq,954001,KAZ,Kazakhstan,https://file1.dxycdn.com/2020/0316/156/3402290551532568675-135.json
81,1328676.0,1584626613000.0,1584626613000.0,,2,亚洲,10,格鲁吉亚,,,40,40,0,0,0,,0.0,wanglq,955006,GEO,Georgia,https://file1.dxycdn.com/2020/0315/126/3402160506365424445-135.json
82,1328760.0,1584626614000.0,1584626614000.0,,2,非洲,10,突尼斯,,,39,39,0,0,0,,0.0,wanglq,981006,TUN,Tunisia,https://file1.dxycdn.com/2020/0315/984/3402160538577857284-135.json
83,1328840.0,1584626614000.0,1584626614000.0,,2,欧洲,10,马耳他,,,38,38,0,0,0,,0.0,wanglq,965019,MLT,Malta,https://file1.dxycdn.com/2020/0315/267/3402160529987922302-135.json
84,1328621.0,1584626613000.0,1584626613000.0,,2,欧洲,10,北马其顿,,,35,35,0,0,0,,0.0,wanglq,0,MKD,North Macedonia,https://file1.dxycdn.com/2020/0315/506/3402160514955536186-135.json
85,1328717.0,1584626613000.0,1584626613000.0,,2,非洲,10,塞内加尔,,,34,36,0,2,0,,0.0,wanglq,982014,SEN,Senegal,https://file1.dxycdn.com/2020/0315/435/3402160508513085044-135.json
86,1328843.0,1584626614000.0,1584626614000.0,,2,欧洲,10,摩尔多瓦,,,34,36,0,1,1,,0.0,wanglq,964005,MDA,Republic of Moldova,https://file1.dxycdn.com/2020/0315/234/3402160527840438516-135.json
87,1328565.0,1584626613000.0,1584626613000.0,,2,亚洲,10,柬埔寨,,,34,35,0,1,0,,0.0,wanglq,952003,KHM,Cambodia,https://file1.dxycdn.com/2020/0315/664/3402160527840261727-135.json
88,1328624.0,1584626613000.0,1584626613000.0,,2,欧洲,10,立陶宛,,,33,33,0,0,0,,0.0,wanglq,964004,LTU,Lithuania,https://file1.dxycdn.com/2020/0315/774/3402160536430196722-135.json
89,1329071.0,1584626614000.0,1584626614000.0,,2,南美洲,10,委内瑞拉,,,33,33,0,0,0,,0.0,wanglq,0,VEN,Venezuela,https://file1.dxycdn.com/2020/0315/824/3402176468611248153-135.json
90,1328625.0,1584626613000.0,1584626613000.0,,2,大洋洲,10,新西兰,,,28,28,0,0,0,,0.0,wanglq,990007,NZL,New Zealand,https://file1.dxycdn.com/2020/0315/194/3402160489185731566-135.json
91,1328609.0,1584626613000.0,1584626613000.0,,2,亚洲,10,阿曼,,,27,39,0,12,0,,0.0,wanglq,955013,OMN,Oman,https://file1.dxycdn.com/2020/0315/945/3402160506365601313-135.json
92,1328627.0,1584626613000.0,1584626613000.0,,2,亚洲,10,阿塞拜疆,,,27,34,0,6,1,,0.0,wanglq,955003,AZE,Azerbaijan,https://file1.dxycdn.com/2020/0315/304/3402160506365424432-135.json
93,1328844.0,1584626614000.0,1584626614000.0,,2,非洲,10,布基纳法索,,,26,27,0,0,1,,0.0,wanglq,982002,BFA,Burkina Faso,https://file1.dxycdn.com/2020/0315/667/3402160525692777928-135.json
94,1328815.0,1584626614000.0,1584626614000.0,,2,欧洲,10,波黑,,,24,24,0,0,0,,0.0,wanglq,965003,BIH,Bosnia and Herzegovina,https://file1.dxycdn.com/2020/0315/908/3402160538577857266-135.json
95,1329089.0,1584626614000.0,1584626614000.0,,2,亚洲,10,乌兹别克斯坦,,,23,23,0,0,0,,0.0,wanglq,954005,UZB,Uzbekstan,https://file1.dxycdn.com/2020/0317/423/3402535555794575352-135.json
96,1328608.0,1584626613000.0,1584626613000.0,,2,亚洲,10,阿富汗,,,22,22,0,0,0,,0.0,wanglq,955001,AFG,Afghanistan,https://file1.dxycdn.com/2020/0315/904/3402160536430373521-135.json
97,1328674.0,1584626613000.0,1584626613000.0,,2,北美洲,10,多米尼加,,,20,21,0,0,1,,0.0,wanglq,974006,DOM,Dominican Republic,https://file1.dxycdn.com/2020/0315/651/3402160506365601251-135.json
98,1329092.0,1584626614000.0,1584626614000.0,,2,北美洲,10,瓜德罗普岛,,,18,18,0,0,0,,0.0,wanglq,0,GLP,Guadeloupe,https://file1.dxycdn.com/2020/0317/354/3402535547204842407-135.json
99,1329061.0,1584626614000.0,1584626614000.0,,2,北美洲,10,马提尼克,,,16,16,0,0,0,,0.0,wanglq,0,MTQ,Martinique,https://file1.dxycdn.com/2020/0315/454/3402160527840438534-135.json
100,1328716.0,1584626613000.0,1584626613000.0,,2,欧洲,10,乌克兰,,,14,16,0,0,2,,0.0,wanglq,964007,UKR,Ukraine,https://file1.dxycdn.com/2020/0315/280/3402160525692954803-135.json
101,1328967.0,1584626614000.0,1584626614000.0,,2,北美洲,10,牙买加,,,14,15,0,0,1,,0.0,wanglq,974009,JAM,Jamaica,https://file1.dxycdn.com/2020/0315/250/3402160540725341015-135.json
102,1328966.0,1584626614000.0,1584626614000.0,,2,非洲,10,刚果（金）,,,14,14,0,0,0,,0.0,wanglq,0,COD,Democratic Republic of the Congo,https://file1.dxycdn.com/2020/0315/118/3402160512808052491-135.json
103,1328889.0,1584626614000.0,1584626614000.0,,2,亚洲,10,孟加拉国,,,13,17,0,3,1,,0.0,wanglq,953001,BGD,Bangladesh,https://file1.dxycdn.com/2020/0315/485/3402160532135406028-135.json
104,1328830.0,1584626614000.0,1584626614000.0,,2,非洲,10,喀麦隆,,,13,13,0,0,0,,0.0,wanglq,983001,CMR,Cameroon,https://file1.dxycdn.com/2020/0315/373/3402160506365424402-135.json
105,1328838.0,1584626614000.0,1584626614000.0,,2,亚洲,10,马尔代夫,,,13,13,0,0,0,,0.0,wanglq,953004,MDV,Maldives,https://file1.dxycdn.com/2020/0315/023/3402160529987922354-135.json
106,1328968.0,1584626614000.0,1584626614000.0,,2,南美洲,10,玻利维亚,,,11,11,0,0,0,,0.0,wanglq,973002,BOL,Bolivia (Plurinational State of),https://file1.dxycdn.com/2020/0315/679/3402160529987745516-135.json
107,1329078.0,1584626614000.0,1584626614000.0,,2,非洲,10,卢旺达,,,11,11,0,0,0,,0.0,wanglq,985006,RWA,Rwanda,https://file1.dxycdn.com/2020/0317/028/3402535588007034113-135.json
108,1328970.0,1584626614000.0,1584626614000.0,,2,北美洲,10,古巴,,,10,11,0,0,1,,0.0,wanglq,974004,CUB,Cuba,https://file1.dxycdn.com/2020/0315/600/3402160504218117572-135.json
109,1328645.0,1584626613000.0,1584626613000.0,,2,欧洲,10,摩纳哥,,,9,9,0,0,0,,0.0,wanglq,961005,MCO,Monaco,https://file1.dxycdn.com/2020/0315/266/3402160525692954743-135.json
110,1328837.0,1584626614000.0,1584626614000.0,,2,南美洲,10,巴拉圭,,,9,9,0,0,0,,0.0,wanglq,973009,PRY,Paraguay,https://file1.dxycdn.com/2020/0315/004/3402160529987922312-135.json
111,1328972.0,1584626614000.0,1584626614000.0,,2,北美洲,10,洪都拉斯,,,9,9,0,0,0,,0.0,wanglq,972005,HND,Honduras,https://file1.dxycdn.com/2020/0315/610/3402160540725341073-135.json
112,1329057.0,1584626614000.0,1584626614000.0,,2,非洲,10,加纳,,,9,9,0,0,0,,0.0,wanglq,982006,GHA,Ghana,https://file1.dxycdn.com/2020/0315/872/3402176468611675385-135.json
113,1329102.0,1584626614000.0,1584626614000.0,,2,非洲,10,留尼旺,,,9,9,0,0,0,,0.0,wanglq,0,REU,Réunion,https://file1.dxycdn.com/2020/0315/016/3402160527840261639-135.json
114,1328969.0,1584626614000.0,1584626614000.0,,2,非洲,10,科特迪瓦,,,8,9,0,1,0,,0.0,wanglq,982004,CIV,Cote d Ivoire,https://file1.dxycdn.com/2020/0315/055/3402160534282712929-135.json
115,1328623.0,1584626613000.0,1584626613000.0,,2,非洲,10,尼日利亚,,,7,8,0,1,0,,0.0,wanglq,982013,NGA,Nigeria,https://file1.dxycdn.com/2020/0315/705/3402160532135406075-135.json
116,1328749.0,1584626613000.0,1584626613000.0,,2,欧洲,10,列支敦士登,,,7,7,0,0,0,,0.0,wanglq,963005,LIE,Liechtenstein,https://file1.dxycdn.com/2020/0315/312/3402160514955359362-135.json
117,1329059.0,1584626614000.0,1584626614000.0,,2,非洲,10,肯尼亚,,,7,7,0,0,0,,0.0,wanglq,985005,KEN,Kenya,https://file1.dxycdn.com/2020/0317/555/3402535553647091609-135.json
118,1329060.0,1584626614000.0,1584626614000.0,,2,南美洲,10,法属圭亚那,,,7,7,0,0,0,,0.0,wanglq,0,GUF,French Guiana,https://file1.dxycdn.com/2020/0315/094/3402160504218117592-135.json
119,1329067.0,1584626614000.0,1584626614000.0,,2,非洲,10,埃塞俄比亚,,,6,6,0,0,0,,0.0,wanglq,985004,ETH,Ethiopia,https://file1.dxycdn.com/2020/0315/406/3402176464316707884-135.json
120,1329069.0,1584626614000.0,1584626614000.0,,2,北美洲,10,危地马拉,,,5,6,0,0,1,,0.0,wanglq,972004,GTM,Guatemala,https://file1.dxycdn.com/2020/0317/045/3402535547204640218-135.json
121,1329056.0,1584626614000.0,1584626614000.0,,2,北美洲,10,特立尼达和多巴哥,,,5,5,0,0,0,,0.0,wanglq,974013,TTO,Trinidad & Tobago,https://file1.dxycdn.com/2020/0315/658/3402176490086085375-135.json
122,1329075.0,1584626614000.0,1584626614000.0,,2,欧洲,10,泽西岛,,,5,5,0,0,0,,0.0,wanglq,0,JE,Jersey,https://file1.dxycdn.com/2020/0317/433/3402535555794575318-135.json
123,1329090.0,1584626614000.0,1584626614000.0,,2,北美洲,10,波多黎各,,,5,5,0,0,0,,0.0,wanglq,0,PRI,Puerto Rico,https://file1.dxycdn.com/2020/0317/609/3402535581564582783-135.json
124,1328887.0,1584626614000.0,1584626614000.0,,2,亚洲,10,蒙古,,,4,4,0,0,0,,0.0,wanglq,0,MNG,Mongolia,https://file1.dxycdn.com/2020/0315/947/3402160536430373542-135.json
125,1329077.0,1584626614000.0,1584626614000.0,,2,非洲,10,赤道几内亚,,,4,4,0,0,0,,0.0,wanglq,0,GNQ,Eq.Guinea,https://file1.dxycdn.com/2020/0316/516/3402290519320312671-135.json
126,1329082.0,1584626614000.0,1584626614000.0,,2,非洲,10,塞舌尔,,,4,4,0,0,0,,0.0,wanglq,985007,SYC,Seychelles,https://file1.dxycdn.com/2020/0317/101/3402535588007034097-135.json
