,id,createTime,modifyTime,tags,countryType,continents,provinceId,provinceName,provinceShortName,cityName,currentConfirmedCount,confirmedCount,suspectedCount,curedCount,deadCount,comment,sort,operator,locationId,countryShortCode
18,1028485,1584091329000,1584091329000,,2,亚洲,10,巴林,,,160,195,0,35,0,,0,zhaocy,955004,BHR
19,1028442,1584091329000,1584091329000,,2,北美洲,10,加拿大,,,144,149,0,4,1,,0,zhaocy,971001,CAN
20,1028434,1584091329000,1584091329000,,2,亚洲,4,马来西亚,,,126,158,0,32,0,,0,zhaocy,952007,MYS
21,1028441,1584091329000,1584091329000,,2,大洋洲,10,澳大利亚,,,117,144,0,24,3,,0,zhaocy,990001,AUS
22,1028492,1584091329000,1584091329000,,2,欧洲,10,希腊,,,116,117,0,0,1,,0,zhaocy,965007,GRC
23,1028507,1584091329000,1584091329000,,2,欧洲,10,冰岛,,,109,109,0,0,0,,0,zhaocy,962003,ISL
24,1028448,1584091329000,1584091329000,,2,欧洲,10,芬兰,,,108,109,0,1,0,,0,zhaocy,962002,FIN
25,1028481,1584091329000,1584091329000,,2,亚洲,10,以色列,,,107,109,0,2,0,,0,zhaocy,955009,ISR
26,1028433,1584091329000,1584091329000,,2,亚洲,3,新加坡,,,105,187,0,82,0,,0,zhaocy,952009,SGP
27,1028551,1584091329000,1584091329000,,2,欧洲,10,捷克,,,96,96,0,0,0,,0,zhaocy,963002,CZE
28,1028692,1584091329000,1584091329000,,2,欧洲,10,斯洛文尼亚,,,89,89,0,0,0,,0,zhaocy,965014,SVN
29,1028484,1584091329000,1584091329000,,2,亚洲,10,科威特,,,80,80,0,0,0,,0,zhaocy,955011,KWT
30,1028494,1584091329000,1584091329000,,2,南美洲,10,巴西,,,77,77,0,0,0,,0,zhaocy,973003,BRA
31,1028449,1584091329000,1584091329000,,2,亚洲,10,印度,,,71,74,0,3,0,,0,zhaocy,953003,IND
32,1028546,1584091329000,1584091329000,,2,欧洲,10,爱尔兰,,,69,70,0,0,1,,0,zhaocy,961003,IRL
33,1028466,1584091329000,1584091329000,,2,非洲,10,埃及,,,68,80,0,10,2,,0,zhaocy,981002,EGY
34,1028549,1584091329000,1584091329000,,2,欧洲,10,圣马力诺,,,66,69,0,0,3,,0,zhaocy,965012,SMR
35,1028447,1584091329000,1584091329000,,2,亚洲,10,阿联酋,,,65,85,0,20,0,,0,zhaocy,955019,ARE
36,1028482,1584091329000,1584091329000,,2,亚洲,10,黎巴嫩,,,64,68,0,1,3,,0,zhaocy,955012,LBN
37,1028556,1584091329000,1584091329000,,2,亚洲,10,沙特阿拉伯,,,61,62,0,1,0,,0,zhaocy,955016,SAU
38,1028598,1584091329000,1584091329000,,2,欧洲,10,葡萄牙,,,59,59,0,0,0,,0,zhaocy,965010,PRT
39,1028483,1584091329000,1584091329000,,2,亚洲,10,伊拉克,,,51,83,0,24,8,,0,zhaocy,955008,IRQ
40,1028690,1584091329000,1584091329000,,2,欧洲,10,波兰,,,51,51,0,0,0,,0,zhaocy,963006,POL
41,1028454,1584091329000,1584091329000,,2,亚洲,10,菲律宾,,,49,52,0,1,2,,0,zhaocy,952008,PHL
42,1028490,1584091329000,1584091329000,,2,非洲,10,阿尔及利亚,,,48,60,0,10,2,,0,zhaocy,981001,DZA
43,1028495,1584091329000,1584091329000,,2,欧洲,10,罗马尼亚,,,46,49,0,3,0,,0,zhaocy,965011,ROU
44,1028432,1584091329000,1584091329000,,2,亚洲,2,泰国,,,40,75,0,34,1,,0,zhaocy,952010,THA
45,1028610,1584091329000,1584091329000,,2,南美洲,10,智利,,,33,33,0,0,0,,0,zhaocy,973004,CHL
46,1028451,1584091329000,1584091329000,,2,欧洲,10,俄罗斯,,,31,34,0,3,0,,0,zhaocy,964006,RUS
47,1028553,1584091329000,1584091329000,,2,亚洲,10,印度尼西亚,,,31,34,0,2,1,,0,zhaocy,952005,IDN
48,1028706,1584091329000,1584091329000,,2,亚洲,10,巴勒斯坦,,,31,31,0,0,0,,0,zhaocy,955014,PSE
49,1028710,1584091329000,1584091329000,,2,欧洲,10,塞尔维亚,,,31,31,0,0,0,,0,zhaocy,965013,SRB
50,1028611,1584091329000,1584091329000,,2,南美洲,10,阿根廷,,,30,31,0,0,1,,0,zhaocy,973001,ARG
51,1028439,1584091329000,1584091329000,,2,亚洲,9,越南,,,29,45,0,16,0,,0,zhaocy,952011,VNM
52,1028554,1584091329000,1584091329000,,2,欧洲,10,格鲁吉亚,,,25,25,0,0,0,,0,zhaocy,955006,GEO
53,1028808,1584091329000,1584091329000,,2,亚洲,10,文莱,,,25,25,0,0,0,,0,zhaocy,952002,BRN
54,1028488,1584091329000,1584091329000,,2,欧洲,10,克罗地亚,,,24,24,0,0,0,,0,zhaocy,965005,HRV
55,1028721,1584091329000,1584091329000,,2,欧洲,10,保加利亚,,,23,23,0,0,0,,0,zhaocy,965004,BGR
56,1028724,1584091329000,1584091329000,,2,欧洲,10,阿尔巴尼亚,,,23,23,0,0,0,,0,zhaocy,965001,ALB
57,1028712,1584091329000,1584091329000,,2,南美洲,10,秘鲁,,,22,22,0,0,0,,0,zhaocy,973008,PER
58,1028713,1584091329000,1584091329000,,2,北美洲,10,哥斯达黎加,,,22,22,0,0,0,,0,zhaocy,972002,CRI
59,1028493,1584091329000,1584091329000,,2,亚洲,10,巴基斯坦,,,19,20,0,1,0,,0,zhaocy,953006,PAK
60,1028487,1584091329000,1584091329000,,2,亚洲,10,阿曼,,,17,19,0,2,0,,0,zhaocy,955013,OMN
61,1028496,1584091329000,1584091329000,,2,欧洲,10,爱沙尼亚,,,17,17,0,0,0,,0,zhaocy,964002,EST
62,1028711,1584091329000,1584091329000,,2,非洲,10,南非,,,17,17,0,0,0,,0,zhaocy,984011,ZAF
63,1028639,1584091329000,1584091329000,,2,欧洲,10,拉脱维亚,,,16,16,0,0,0,,0,zhaocy,964003,LVA
64,1028718,1584091329000,1584091329000,,2,欧洲,10,斯洛伐克,,,16,16,0,0,0,,0,zhaocy,963007,SVK
65,1028548,1584091329000,1584091329000,,2,南美洲,10,厄瓜多尔,,,15,15,0,0,0,,0,zhaocy,973006,ECU
66,1028506,1584091329000,1584091329000,,2,北美洲,10,墨西哥,,,14,15,0,1,0,,0,zhaocy,971003,MEX
67,1028638,1584091329000,1584091329000,,2,非洲,10,突尼斯,,,13,13,0,0,0,,0,zhaocy,981006,TUN
68,1028691,1584091329000,1584091329000,,2,欧洲,10,匈牙利,,,13,13,0,0,0,,0,zhaocy,963004,HUN
69,1028505,1584091329000,1584091329000,,2,亚洲,10,阿塞拜疆,,,11,15,0,3,1,,0,zhaocy,955003,AZE
70,1028694,1584091329000,1584091329000,,2,欧洲,10,波黑,,,11,11,0,0,0,,0,zhaocy,965003,BIH
71,1028504,1584091329000,1584091329000,,2,欧洲,10,白俄罗斯,,,10,12,0,2,0,,0,zhaocy,964001,BLR
72,1028595,1584091329000,1584091329000,,2,非洲,10,塞内加尔,,,10,10,0,0,0,,0,zhaocy,982014,SEN
73,1028725,1584091329000,1584091329000,,2,亚洲,10,塞浦路斯,,,10,10,0,0,0,,0,zhaocy,955005,CYP
74,1028806,1584091329000,1584091329000,,2,北美洲,10,巴拿马,,,10,11,0,0,1,,0,zhaocy,972007,PAN
75,1028499,1584091329000,1584091329000,,2,欧洲,10,北马其顿,,,9,9,0,0,0,,0,zhaocy,0,MKD
76,1028714,1584091329000,1584091329000,,2,南美洲,10,哥伦比亚,,,9,9,0,0,0,,0,zhaocy,973005,COL
77,1028486,1584091329000,1584091329000,,2,亚洲,10,阿富汗,,,7,7,0,0,0,,0,zhaocy,955001,AFG
78,1028547,1584091329000,1584091329000,,2,欧洲,10,卢森堡,,,7,7,0,0,0,,0,zhaocy,961004,LUX
79,1028717,1584091329000,1584091329000,,2,亚洲,10,马尔代夫,,,6,6,0,0,0,,0,zhaocy,953004,MDV
80,1028719,1584091329000,1584091329000,,2,欧洲,10,马耳他,,,6,6,0,0,0,,0,zhaocy,965019,MLT
81,1028503,1584091329000,1584091329000,,2,大洋洲,10,新西兰,,,5,5,0,0,0,,0,zhaocy,990007,NZL
82,1028443,1584091329000,1584091329000,,2,亚洲,10,柬埔寨,,,4,5,0,1,0,,0,zhaocy,952003,KHM
83,1028550,1584091329000,1584091329000,,2,亚洲,10,亚美尼亚,,,4,4,0,0,0,,0,zhaocy,955002,ARM
84,1028596,1584091329000,1584091329000,,2,非洲,10,摩洛哥,,,4,6,0,0,2,,0,zhaocy,981004,MAR
85,1028889,1584091329000,1584091329000,,2,北美洲,10,古巴,,,4,4,0,0,0,,0,zhaocy,974004,CUB
86,1028502,1584091329000,1584091329000,,2,欧洲,10,立陶宛,,,3,3,0,0,0,,0,zhaocy,964004,LTU
87,1028594,1584091329000,1584091329000,,2,欧洲,10,乌克兰,,,3,3,0,0,0,,0,zhaocy,964007,UKR
88,1028722,1584091329000,1584091329000,,2,欧洲,10,摩尔多瓦,,,3,3,0,0,0,,0,zhaocy,964005,MDA
89,1028807,1584091329000,1584091329000,,2,亚洲,10,孟加拉国,,,3,3,0,0,0,,0,zhaocy,953001,BGD
90,1028445,1584091329000,1584091329000,,2,亚洲,10,斯里兰卡,,,2,3,0,1,0,,0,zhaocy,953007,LKA
91,1028501,1584091329000,1584091329000,,2,非洲,10,尼日利亚,,,2,2,0,0,0,,0,zhaocy,982013,NGA
92,1028523,1584091329000,1584091329000,,2,欧洲,10,摩纳哥,,,2,2,0,0,0,,0,zhaocy,961005,MCO
93,1028709,1584091329000,1584091329000,,2,非洲,10,喀麦隆,,,2,2,0,0,0,,0,zhaocy,983001,CMR
94,1028716,1584091329000,1584091329000,,2,南美洲,10,巴拉圭,,,2,2,0,0,0,,0,zhaocy,973009,PRY
95,1028723,1584091329000,1584091329000,,2,非洲,10,布基纳法索,,,2,2,0,0,0,,0,zhaocy,982002,BFA
96,1028884,1584091329000,1584091329000,,2,亚洲,10,土耳其,,,2,2,0,0,0,,0,zhaocy,955018,TUR
97,1028885,1584091329000,1584091329000,,2,非洲,10,刚果（金）,,,2,2,0,0,0,,0,zhaocy,0,COD
98,1028887,1584091329000,1584091329000,,2,南美洲,10,玻利维亚,,,2,2,0,0,0,,0,zhaocy,973002,BOL
99,1028891,1584091329000,1584091329000,,2,北美洲,10,洪都拉斯,,,2,2,0,0,0,,0,zhaocy,972005,HND
100,1028976,1584091330000,1584091330000,,2,非洲,10,加纳,,,2,2,0,0,0,,0,zhaocy,982006,GHA
101,1028552,1584091329000,1584091329000,,2,北美洲,10,多米尼加,,,1,1,0,0,0,,0,zhaocy,974006,DOM
102,1028555,1584091329000,1584091329000,,2,欧洲,10,安道尔,,,1,2,0,1,0,,0,zhaocy,965002,AND
103,1028597,1584091329000,1584091329000,,2,亚洲,10,约旦,,,1,1,0,0,0,,0,zhaocy,955010,JOR
104,1028627,1584091329000,1584091329000,,2,欧洲,10,列支敦士登,,,1,1,0,0,0,,0,zhaocy,963005,LIE
105,1028707,1584091329000,1584091329000,,2,亚洲,10,不丹,,,1,1,0,0,0,,0,zhaocy,953002,BTN
106,1028708,1584091329000,1584091329000,,2,欧洲,10,梵蒂冈,,,1,1,0,0,0,,0,zhaocy,965017,VAT
107,1028715,1584091329000,1584091329000,,2,非洲,10,多哥,,,1,1,0,0,0,,0,zhaocy,982016,TGO
108,1028805,1584091329000,1584091329000,,2,亚洲,10,蒙古,,,1,1,0,0,0,,0,zhaocy,0,MNG
109,1028886,1584091329000,1584091329000,,2,北美洲,10,牙买加,,,1,1,0,0,0,,0,zhaocy,974009,JAM
110,1028888,1584091329000,1584091329000,,2,非洲,10,科特迪瓦,,,1,1,0,0,0,,0,zhaocy,982004,CIV
111,1028975,1584091330000,1584091330000,,2,北美洲,10,特立尼达和多巴哥,,,1,1,0,0,0,,0,zhaocy,974013,TTO
112,1028994,1584091330000,1584091330000,,2,非洲,10,加蓬,,,1,1,0,0,0,,0,zhaocy,983004,GA
113,1028995,1584091330000,1584091330000,,2,非洲,10,肯尼亚,,,1,1,0,0,0,,0,zhaocy,985005,KE
114,1028440,1584091329000,1584091329000,,2,亚洲,10,尼泊尔,,,0,1,0,1,0,,0,zhaocy,953005,NPL
115,1028890,1584091329000,1584091329000,,2,南美洲,10,圭亚那,,,0,1,0,0,1,,0,zhaocy,973007,GUY
