,id,createTime,modifyTime,tags,countryType,continents,provinceId,provinceName,provinceShortName,cityName,currentConfirmedCount,confirmedCount,suspectedCount,curedCount,deadCount,comment,sort,operator,locationId,countryShortCode,countryFullName,statisticsData,incrVo
83,1600873.0,1584941547000.0,1584941547000.0,,2,南美洲,10,委内瑞拉,,,77,77,0,0,0,,0.0,hejiashu,0,VEN,Venezuela,https://file1.dxycdn.com/2020/0315/824/3402176468611248153-135.json,"{'currentConfirmedIncr': 7, 'confirmedIncr': 7, 'curedIncr': 0, 'deadIncr': 0}"
84,1600647.0,1584941547000.0,1584941547000.0,,2,欧洲,10,阿尔巴尼亚,,,74,76,0,0,2,,0.0,hejiashu,965001,ALB,Albania,https://file1.dxycdn.com/2020/0315/852/3402160525692954728-135.json,"{'currentConfirmedIncr': 0, 'confirmedIncr': 0, 'curedIncr': 0, 'deadIncr': 0}"
85,1600642.0,1584941547000.0,1584941547000.0,,2,欧洲,10,马耳他,,,73,73,0,0,0,,0.0,hejiashu,965019,MLT,Malta,https://file1.dxycdn.com/2020/0315/267/3402160529987922302-135.json,"{'currentConfirmedIncr': 0, 'confirmedIncr': 0, 'curedIncr': 0, 'deadIncr': 0}"
86,1600562.0,1584941547000.0,1584941547000.0,,2,非洲,10,突尼斯,,,72,75,0,0,3,,0.0,hejiashu,981006,TUN,Tunisia,https://file1.dxycdn.com/2020/0315/984/3402160538577857284-135.json,"{'currentConfirmedIncr': 0, 'confirmedIncr': 0, 'curedIncr': 0, 'deadIncr': 0}"
87,1600476.0,1584941547000.0,1584941547000.0,,2,北美洲,10,多米尼加,,,70,72,0,0,2,,0.0,hejiashu,974006,DOM,Dominican Republic,https://file1.dxycdn.com/2020/0315/651/3402160506365601251-135.json,"{'currentConfirmedIncr': 0, 'confirmedIncr': 0, 'curedIncr': 0, 'deadIncr': 0}"
88,1600646.0,1584941547000.0,1584941547000.0,,2,非洲,10,布基纳法索,,,64,72,0,5,3,,0.0,hejiashu,982002,BFA,Burkina Faso,https://file1.dxycdn.com/2020/0315/667/3402160525692777928-135.json,"{'currentConfirmedIncr': 0, 'confirmedIncr': 0, 'curedIncr': 0, 'deadIncr': 0}"
89,1600519.0,1584941547000.0,1584941547000.0,,2,非洲,10,塞内加尔,,,62,67,0,5,0,,0.0,hejiashu,982014,SEN,Senegal,https://file1.dxycdn.com/2020/0315/435/3402160508513085044-135.json,"{'currentConfirmedIncr': 0, 'confirmedIncr': 0, 'curedIncr': 0, 'deadIncr': 0}"
90,1600428.0,1584941547000.0,1584941547000.0,,2,欧洲,10,白俄罗斯,,,61,76,0,15,0,,0.0,hejiashu,964001,BLR,Belarus,https://file1.dxycdn.com/2020/0315/436/3402160510660391933-135.json,"{'currentConfirmedIncr': 0, 'confirmedIncr': 0, 'curedIncr': 0, 'deadIncr': 0}"
91,1600870.0,1584941547000.0,1584941547000.0,,2,亚洲,10,哈萨克斯坦,,,56,56,0,0,0,,0.0,hejiashu,954001,KAZ,Kazakhstan,https://file1.dxycdn.com/2020/0316/156/3402290551532568675-135.json,"{'currentConfirmedIncr': 0, 'confirmedIncr': 0, 'curedIncr': 0, 'deadIncr': 0}"
92,1600429.0,1584941547000.0,1584941547000.0,,2,亚洲,10,阿塞拜疆,,,54,65,0,10,1,,0.0,hejiashu,955003,AZE,Azerbaijan,https://file1.dxycdn.com/2020/0315/304/3402160506365424432-135.json,"{'currentConfirmedIncr': 0, 'confirmedIncr': 0, 'curedIncr': 0, 'deadIncr': 0}"
93,1600478.0,1584941547000.0,1584941547000.0,,2,亚洲,10,格鲁吉亚,,,51,54,0,3,0,,0.0,hejiashu,955006,GEO,Georgia,https://file1.dxycdn.com/2020/0315/126/3402160506365424445-135.json,"{'currentConfirmedIncr': 0, 'confirmedIncr': 0, 'curedIncr': 0, 'deadIncr': 0}"
94,1600894.0,1584941547000.0,1584941547000.0,,2,北美洲,10,瓜德罗普岛,,,51,51,0,0,0,,0.0,hejiashu,0,GLP,Guadeloupe,https://file1.dxycdn.com/2020/0317/354/3402535547204842407-135.json,"{'currentConfirmedIncr': 0, 'confirmedIncr': 0, 'curedIncr': 0, 'deadIncr': 0}"
95,1600904.0,1584941547000.0,1584941547000.0,,2,非洲,10,留尼旺,,,47,47,0,0,0,,0.0,hejiashu,0,REU,Réunion,https://file1.dxycdn.com/2020/0315/016/3402160527840261639-135.json,"{'currentConfirmedIncr': 0, 'confirmedIncr': 0, 'curedIncr': 0, 'deadIncr': 0}"
96,1600518.0,1584941547000.0,1584941547000.0,,2,欧洲,10,乌克兰,,,44,47,0,0,3,,0.0,hejiashu,964007,UKR,Ukraine,https://file1.dxycdn.com/2020/0315/280/3402160525692954803-135.json,"{'currentConfirmedIncr': 0, 'confirmedIncr': 0, 'curedIncr': 0, 'deadIncr': 0}"
97,1600891.0,1584941547000.0,1584941547000.0,,2,亚洲,10,乌兹别克斯坦,,,43,43,0,0,0,,0.0,hejiashu,954005,UZB,Uzbekstan,https://file1.dxycdn.com/2020/0317/423/3402535555794575352-135.json,"{'currentConfirmedIncr': 0, 'confirmedIncr': 0, 'curedIncr': 0, 'deadIncr': 0}"
98,1600629.0,1584941547000.0,1584941547000.0,,2,亚洲,10,巴勒斯坦,,,42,59,0,17,0,,0.0,hejiashu,955014,PSE,occupied Palestinian territory,https://file1.dxycdn.com/2020/0315/967/3402160532135229211-135.json,"{'currentConfirmedIncr': 0, 'confirmedIncr': 0, 'curedIncr': 0, 'deadIncr': 0}"
99,1600410.0,1584941547000.0,1584941547000.0,,2,亚洲,10,阿富汗,,,40,40,0,0,0,,0.0,hejiashu,955001,AFG,Afghanistan,https://file1.dxycdn.com/2020/0315/904/3402160536430373521-135.json,"{'currentConfirmedIncr': 0, 'confirmedIncr': 0, 'curedIncr': 0, 'deadIncr': 0}"
100,1600632.0,1584941547000.0,1584941547000.0,,2,非洲,10,喀麦隆,,,40,40,0,0,0,,0.0,hejiashu,983001,CMR,Cameroon,https://file1.dxycdn.com/2020/0315/373/3402160506365424402-135.json,"{'currentConfirmedIncr': 0, 'confirmedIncr': 0, 'curedIncr': 0, 'deadIncr': 0}"
101,1600411.0,1584941547000.0,1584941547000.0,,2,亚洲,10,阿曼,,,38,55,0,17,0,,0.0,hejiashu,955013,OMN,Oman,https://file1.dxycdn.com/2020/0315/945/3402160506365601313-135.json,"{'currentConfirmedIncr': 0, 'confirmedIncr': 0, 'curedIncr': 0, 'deadIncr': 0}"
102,1600551.0,1584941547000.0,1584941547000.0,,2,欧洲,10,列支敦士登,,,36,36,0,0,0,,0.0,hejiashu,963005,LIE,Liechtenstein,https://file1.dxycdn.com/2020/0315/312/3402160514955359362-135.json,"{'currentConfirmedIncr': 0, 'confirmedIncr': 0, 'curedIncr': 0, 'deadIncr': 0}"
103,1600863.0,1584941547000.0,1584941547000.0,,2,北美洲,10,马提尼克,,,32,32,0,0,0,,0.0,hejiashu,0,MTQ,Martinique,https://file1.dxycdn.com/2020/0315/454/3402160527840438534-135.json,"{'currentConfirmedIncr': 0, 'confirmedIncr': 0, 'curedIncr': 0, 'deadIncr': 0}"
104,1600425.0,1584941547000.0,1584941547000.0,,2,非洲,10,尼日利亚,,,28,30,0,2,0,,0.0,hejiashu,982013,NGA,Nigeria,https://file1.dxycdn.com/2020/0315/705/3402160532135406075-135.json,"{'currentConfirmedIncr': 0, 'confirmedIncr': 0, 'curedIncr': 0, 'deadIncr': 0}"
105,1600768.0,1584941547000.0,1584941547000.0,,2,非洲,10,刚果（金）,,,28,30,0,0,2,,0.0,hejiashu,0,COD,Democratic Republic of the Congo,https://file1.dxycdn.com/2020/0315/118/3402160512808052491-135.json,"{'currentConfirmedIncr': 0, 'confirmedIncr': 0, 'curedIncr': 0, 'deadIncr': 0}"
106,1600934.0,1584941548000.0,1584941548000.0,,2,非洲,10,毛里求斯,,,26,28,0,0,2,,0.0,hejiashu,984014,MUS,Mauritius,https://file1.dxycdn.com/2020/0320/751/3403052105069099803-135.json,"{'currentConfirmedIncr': 4, 'confirmedIncr': 4, 'curedIncr': 0, 'deadIncr': 0}"
107,1600771.0,1584941547000.0,1584941547000.0,,2,非洲,10,科特迪瓦,,,24,25,0,1,0,,0.0,hejiashu,982004,CIV,Cote d Ivoire,https://file1.dxycdn.com/2020/0315/055/3402160534282712929-135.json,"{'currentConfirmedIncr': 0, 'confirmedIncr': 0, 'curedIncr': 0, 'deadIncr': 0}"
108,1600774.0,1584941547000.0,1584941547000.0,,2,北美洲,10,洪都拉斯,,,24,24,0,0,0,,0.0,hejiashu,972005,HND,Honduras,https://file1.dxycdn.com/2020/0315/610/3402160540725341073-135.json,"{'currentConfirmedIncr': 0, 'confirmedIncr': 0, 'curedIncr': 0, 'deadIncr': 0}"
109,1600859.0,1584941547000.0,1584941547000.0,,2,非洲,10,加纳,,,23,24,0,0,1,,0.0,hejiashu,982006,GHA,Ghana,https://file1.dxycdn.com/2020/0315/872/3402176468611675385-135.json,"{'currentConfirmedIncr': 3, 'confirmedIncr': 3, 'curedIncr': 0, 'deadIncr': 0}"
110,1600447.0,1584941547000.0,1584941547000.0,,2,欧洲,10,摩纳哥,,,23,23,0,0,0,,0.0,hejiashu,961005,MCO,Monaco,https://file1.dxycdn.com/2020/0315/266/3402160525692954743-135.json,"{'currentConfirmedIncr': 0, 'confirmedIncr': 0, 'curedIncr': 0, 'deadIncr': 0}"
111,1600639.0,1584941547000.0,1584941547000.0,,2,南美洲,10,巴拉圭,,,21,22,0,0,1,,0.0,hejiashu,973009,PRY,Paraguay,https://file1.dxycdn.com/2020/0315/004/3402160529987922312-135.json,"{'currentConfirmedIncr': 0, 'confirmedIncr': 0, 'curedIncr': 0, 'deadIncr': 0}"
112,1600691.0,1584941547000.0,1584941547000.0,,2,亚洲,10,孟加拉国,,,20,27,0,5,2,,0.0,hejiashu,953001,BGD,Bangladesh,https://file1.dxycdn.com/2020/0315/485/3402160532135406028-135.json,"{'currentConfirmedIncr': 0, 'confirmedIncr': 0, 'curedIncr': 0, 'deadIncr': 0}"
113,1600772.0,1584941547000.0,1584941547000.0,,2,北美洲,10,古巴,,,20,21,0,0,1,,0.0,hejiashu,974004,CUB,Cuba,https://file1.dxycdn.com/2020/0315/600/3402160504218117572-135.json,"{'currentConfirmedIncr': 0, 'confirmedIncr': 0, 'curedIncr': 0, 'deadIncr': 0}"
114,1600892.0,1584941547000.0,1584941547000.0,,2,北美洲,10,波多黎各,,,20,21,0,0,1,,0.0,hejiashu,0,PRI,Puerto Rico,https://file1.dxycdn.com/2020/0317/609/3402535581564582783-135.json,"{'currentConfirmedIncr': 0, 'confirmedIncr': 0, 'curedIncr': 0, 'deadIncr': 0}"
115,1600770.0,1584941547000.0,1584941547000.0,,2,南美洲,10,玻利维亚,,,19,19,0,0,0,,0.0,hejiashu,973002,BOL,Bolivia (Plurinational State of),https://file1.dxycdn.com/2020/0315/679/3402160529987745516-135.json,"{'currentConfirmedIncr': 0, 'confirmedIncr': 0, 'curedIncr': 0, 'deadIncr': 0}"
116,1600867.0,1584941547000.0,1584941547000.0,,2,欧洲,10,根西岛,,,17,17,0,0,0,,0.0,hejiashu,0,GG,Guernsey,https://file1.dxycdn.com/2020/0317/462/3402535605186702216-135.json,"{'currentConfirmedIncr': 0, 'confirmedIncr': 0, 'curedIncr': 0, 'deadIncr': 0}"
117,1600880.0,1584941547000.0,1584941547000.0,,2,非洲,10,卢旺达,,,17,17,0,0,0,,0.0,hejiashu,985006,RWA,Rwanda,https://file1.dxycdn.com/2020/0317/028/3402535588007034113-135.json,"{'currentConfirmedIncr': 0, 'confirmedIncr': 0, 'curedIncr': 0, 'deadIncr': 0}"
118,1600871.0,1584941547000.0,1584941547000.0,,2,北美洲,10,危地马拉,,,16,17,0,0,1,,0.0,hejiashu,972004,GTM,Guatemala,https://file1.dxycdn.com/2020/0317/045/3402535547204640218-135.json,"{'currentConfirmedIncr': 0, 'confirmedIncr': 0, 'curedIncr': 0, 'deadIncr': 0}"
119,1600638.0,1584941547000.0,1584941547000.0,,2,非洲,10,多哥,,,15,16,0,1,0,,0.0,hejiashu,982016,TGO,Togo,https://file1.dxycdn.com/2020/0315/916/3402160508512908168-135.json,"{'currentConfirmedIncr': 0, 'confirmedIncr': 0, 'curedIncr': 0, 'deadIncr': 0}"
120,1600769.0,1584941547000.0,1584941547000.0,,2,北美洲,10,牙买加,,,15,16,0,0,1,,0.0,hejiashu,974009,JAM,Jamaica,https://file1.dxycdn.com/2020/0315/250/3402160540725341015-135.json,"{'currentConfirmedIncr': 0, 'confirmedIncr': 0, 'curedIncr': 0, 'deadIncr': 0}"
121,1600861.0,1584941547000.0,1584941547000.0,,2,非洲,10,肯尼亚,,,15,15,0,0,0,,0.0,hejiashu,985005,KEN,Kenya,https://file1.dxycdn.com/2020/0317/555/3402535553647091609-135.json,"{'currentConfirmedIncr': 0, 'confirmedIncr': 0, 'curedIncr': 0, 'deadIncr': 0}"
122,1600862.0,1584941547000.0,1584941547000.0,,2,南美洲,10,法属圭亚那,,,15,15,0,0,0,,0.0,hejiashu,0,GUF,French Guiana,https://file1.dxycdn.com/2020/0315/094/3402160504218117592-135.json,"{'currentConfirmedIncr': 0, 'confirmedIncr': 0, 'curedIncr': 0, 'deadIncr': 0}"
123,1600868.0,1584941547000.0,1584941547000.0,,2,大洋洲,10,法属波利尼西亚,,,15,15,0,0,0,,0.0,hejiashu,0,PYF,French Polynesia,https://file1.dxycdn.com/2020/0315/877/3402160512807875636-135.json,"{'currentConfirmedIncr': 0, 'confirmedIncr': 0, 'curedIncr': 0, 'deadIncr': 0}"
124,1600877.0,1584941547000.0,1584941547000.0,,2,欧洲,10,泽西岛,,,15,15,0,0,0,,0.0,hejiashu,0,JE,Jersey,https://file1.dxycdn.com/2020/0317/433/3402535555794575318-135.json,"{'currentConfirmedIncr': 0, 'confirmedIncr': 0, 'curedIncr': 0, 'deadIncr': 0}"
125,1600908.0,1584941547000.0,1584941547000.0,,2,大洋洲,10,关岛,,,14,15,0,0,1,,0.0,hejiashu,0,GU,Guam,https://file1.dxycdn.com/2020/0318/489/3402666812142956769-135.json,"{'currentConfirmedIncr': 0, 'confirmedIncr': 0, 'curedIncr': 0, 'deadIncr': 0}"
126,1600906.0,1584941547000.0,1584941547000.0,,2,欧洲,10,黑山,,,14,14,0,0,0,,0.0,hejiashu,965018,MNE,Montenegro,https://file1.dxycdn.com/2020/0319/169/3402840835627670611-135.json,"{'currentConfirmedIncr': 0, 'confirmedIncr': 0, 'curedIncr': 0, 'deadIncr': 0}"
127,1600932.0,1584941548000.0,1584941548000.0,,2,亚洲,10,吉尔吉斯斯坦,,,14,14,0,0,0,,0.0,hejiashu,954002,KGZ,Kyrgyzstan,https://file1.dxycdn.com/2020/0320/298/3403052105069099781-135.json,"{'currentConfirmedIncr': 0, 'confirmedIncr': 0, 'curedIncr': 0, 'deadIncr': 0}"
128,1600640.0,1584941547000.0,1584941547000.0,,2,亚洲,10,马尔代夫,,,13,13,0,0,0,,0.0,hejiashu,953004,MDV,Maldives,https://file1.dxycdn.com/2020/0315/023/3402160529987922354-135.json,"{'currentConfirmedIncr': 0, 'confirmedIncr': 0, 'curedIncr': 0, 'deadIncr': 0}"
129,1600898.0,1584941547000.0,1584941547000.0,,2,非洲,10,坦桑尼亚,,,12,12,0,0,0,,0.0,hejiashu,985009,TZA,Tanzania,https://file1.dxycdn.com/2020/0318/094/3402666782077751781-135.json,"{'currentConfirmedIncr': 0, 'confirmedIncr': 0, 'curedIncr': 0, 'deadIncr': 0}"
130,1600895.0,1584941547000.0,1584941547000.0,,2,非洲,10,马约特,,,11,11,0,0,0,,0.0,hejiashu,0,MYT,Mayotte,https://file1.dxycdn.com/2020/0317/329/3402535551499809905-135.json,"{'currentConfirmedIncr': 0, 'confirmedIncr': 0, 'curedIncr': 0, 'deadIncr': 0}"
131,1600689.0,1584941547000.0,1584941547000.0,,2,亚洲,10,蒙古,,,10,10,0,0,0,,0.0,hejiashu,0,MNG,Mongolia,https://file1.dxycdn.com/2020/0315/947/3402160536430373542-135.json,"{'currentConfirmedIncr': 0, 'confirmedIncr': 0, 'curedIncr': 0, 'deadIncr': 0}"
132,1600866.0,1584941547000.0,1584941547000.0,,2,欧洲,10,直布罗陀,,,10,10,0,0,0,,0.0,hejiashu,0,CIB,Gibraltar,https://file1.dxycdn.com/2020/0315/482/3402160529987745496-135.json,"{'currentConfirmedIncr': 0, 'confirmedIncr': 0, 'curedIncr': 0, 'deadIncr': 0}"
133,1600858.0,1584941547000.0,1584941547000.0,,2,北美洲,10,特立尼达和多巴哥,,,9,9,0,0,0,,0.0,hejiashu,974013,TTO,Trinidad & Tobago,https://file1.dxycdn.com/2020/0315/658/3402176490086085375-135.json,"{'currentConfirmedIncr': 0, 'confirmedIncr': 0, 'curedIncr': 0, 'deadIncr': 0}"
134,1600879.0,1584941547000.0,1584941547000.0,,2,非洲,10,赤道几内亚,,,9,9,0,0,0,,0.0,hejiashu,0,GNQ,Eq.Guinea,https://file1.dxycdn.com/2020/0316/516/3402290519320312671-135.json,"{'currentConfirmedIncr': 0, 'confirmedIncr': 0, 'curedIncr': 0, 'deadIncr': 0}"
135,1600869.0,1584941547000.0,1584941547000.0,,2,非洲,10,埃塞俄比亚,,,7,11,0,4,0,,0.0,hejiashu,985004,ETH,Ethiopia,https://file1.dxycdn.com/2020/0315/406/3402176464316707884-135.json,"{'currentConfirmedIncr': 0, 'confirmedIncr': 0, 'curedIncr': 0, 'deadIncr': 0}"
136,1600884.0,1584941547000.0,1584941547000.0,,2,非洲,10,塞舌尔,,,7,7,0,0,0,,0.0,hejiashu,985007,SYC,Seychelles,https://file1.dxycdn.com/2020/0317/101/3402535588007034097-135.json,"{'currentConfirmedIncr': 0, 'confirmedIncr': 0, 'curedIncr': 0, 'deadIncr': 0}"
137,1600909.0,1584941547000.0,1584941547000.0,,2,北美洲,10,美属维尔京群岛,,,6,6,0,0,0,,0.0,hejiashu,0,USVI,United States Virgin Islands,https://file1.dxycdn.com/2020/0318/613/3402666814290007784-135.json,"{'currentConfirmedIncr': 0, 'confirmedIncr': 0, 'curedIncr': 0, 'deadIncr': 0}"
138,1600875.0,1584941547000.0,1584941547000.0,,2,南美洲,10,苏里南,,,5,5,0,0,0,,0.0,hejiashu,973010,SUR,Suriname,https://file1.dxycdn.com/2020/0317/931/3402535553647091547-135.json,"{'currentConfirmedIncr': 0, 'confirmedIncr': 0, 'curedIncr': 0, 'deadIncr': 0}"
139,1600912.0,1584941547000.0,1584941547000.0,,2,北美洲,10,阿鲁巴,,,5,5,0,0,0,,0.0,hejiashu,0,ABW,Aruba,https://file1.dxycdn.com/2020/0318/025/3402668034060765266-135.json,"{'currentConfirmedIncr': 0, 'confirmedIncr': 0, 'curedIncr': 0, 'deadIncr': 0}"
140,1600931.0,1584941548000.0,1584941548000.0,,2,北美洲,10,巴巴多斯,,,5,5,0,0,0,,0.0,hejiashu,974003,BRB,Barbados,https://file1.dxycdn.com/2020/0320/457/3403052105069099774-135.json,"{'currentConfirmedIncr': 0, 'confirmedIncr': 0, 'curedIncr': 0, 'deadIncr': 0}"
141,1600773.0,1584941547000.0,1584941547000.0,,2,南美洲,10,圭亚那,,,4,5,0,0,1,,0.0,hejiashu,973007,GUY,Guyana,https://file1.dxycdn.com/2020/0315/264/3402160506365424412-135.json,"{'currentConfirmedIncr': 0, 'confirmedIncr': 0, 'curedIncr': 0, 'deadIncr': 0}"
142,1600860.0,1584941547000.0,1584941547000.0,,2,非洲,10,加蓬,,,4,5,0,0,1,,0.0,hejiashu,983004,GAB,Gabon,https://file1.dxycdn.com/2020/0317/439/3402535590154517967-135.json,"{'currentConfirmedIncr': 0, 'confirmedIncr': 0, 'curedIncr': 0, 'deadIncr': 0}"
143,1600864.0,1584941547000.0,1584941547000.0,,2,北美洲,10,圣马丁岛,,,4,4,0,0,0,,0.0,hejiashu,0,Saint Martin,Saint Martin,https://file1.dxycdn.com/2020/0315/871/3402160512808052481-135.json,"{'currentConfirmedIncr': 0, 'confirmedIncr': 0, 'curedIncr': 0, 'deadIncr': 0}"
144,1600883.0,1584941547000.0,1584941547000.0,,2,非洲,10,斯威士兰,,,4,4,0,0,0,,0.0,hejiashu,984010,SWZ,Swaziland,https://file1.dxycdn.com/2020/0316/269/3402290530057731261-135.json,"{'currentConfirmedIncr': 0, 'confirmedIncr': 0, 'curedIncr': 0, 'deadIncr': 0}"
145,1600888.0,1584941547000.0,1584941547000.0,,2,北美洲,10,巴哈马,,,4,4,0,0,0,,0.0,hejiashu,974002,BHS,Bahamas,https://file1.dxycdn.com/2020/0318/647/3402666807847556532-135.json,"{'currentConfirmedIncr': 0, 'confirmedIncr': 0, 'curedIncr': 0, 'deadIncr': 0}"
146,1600890.0,1584941547000.0,1584941547000.0,,2,非洲,10,刚果（布）,,,4,4,0,0,0,,0.0,hejiashu,0,COG,Congo,https://file1.dxycdn.com/2020/0317/267/3402535566531994221-135.json,"{'currentConfirmedIncr': 0, 'confirmedIncr': 0, 'curedIncr': 0, 'deadIncr': 0}"
147,1600969.0,1584941548000.0,1584941548000.0,,2,大洋洲,10,新喀里多尼亚,,,4,4,0,0,0,,0.0,hejiashu,0,NCL,New Caledonia,https://file1.dxycdn.com/2020/0321/445/3403237656246202288-135.json,"{'currentConfirmedIncr': 0, 'confirmedIncr': 0, 'curedIncr': 0, 'deadIncr': 0}"
148,1600878.0,1584941547000.0,1584941547000.0,,2,非洲,10,纳米比亚,,,3,3,0,0,0,,0.0,hejiashu,984009,NAM,Namibia,https://file1.dxycdn.com/2020/0316/301/3402290562270397787-135.json,"{'currentConfirmedIncr': 0, 'confirmedIncr': 0, 'curedIncr': 0, 'deadIncr': 0}"
149,1600889.0,1584941547000.0,1584941547000.0,,2,非洲,10,中非共和国,,,3,3,0,0,0,,0.0,hejiashu,983002,CAF,Central African Republic,https://file1.dxycdn.com/2020/0317/940/3402535592301799575-135.json,"{'currentConfirmedIncr': 0, 'confirmedIncr': 0, 'curedIncr': 0, 'deadIncr': 0}"
150,1600902.0,1584941547000.0,1584941547000.0,,2,北美洲,10,圣巴泰勒米岛,,,3,3,0,0,0,,0.0,hejiashu,0,BL,Saint Barthelemy,https://file1.dxycdn.com/2020/0317/743/3402535562237228754-135.json,"{'currentConfirmedIncr': 0, 'confirmedIncr': 0, 'curedIncr': 0, 'deadIncr': 0}"
151,1600905.0,1584941547000.0,1584941547000.0,,2,非洲,10,利比里亚,,,3,3,0,0,0,,0.0,hejiashu,982009,LBR,Liberia,https://file1.dxycdn.com/2020/0318/852/3402666792815603107-135.json,"{'currentConfirmedIncr': 0, 'confirmedIncr': 0, 'curedIncr': 0, 'deadIncr': 0}"
152,1600933.0,1584941548000.0,1584941548000.0,,2,非洲,10,赞比亚共和国,,,3,3,0,0,0,,0.0,hejiashu,0,ZMB,The Republic of Zambia,https://file1.dxycdn.com/2020/0320/325/3403052105068803842-135.json,"{'currentConfirmedIncr': 0, 'confirmedIncr': 0, 'curedIncr': 0, 'deadIncr': 0}"
153,1600966.0,1584941548000.0,1584941548000.0,,2,非洲,10,马达加斯加,,,3,3,0,0,0,,0.0,hejiashu,984005,MDG,Madagascar,https://file1.dxycdn.com/2020/0321/697/3403237654098718574-135.json,"{'currentConfirmedIncr': 0, 'confirmedIncr': 0, 'curedIncr': 0, 'deadIncr': 0}"
154,1600992.0,1584941548000.0,1584941548000.0,,2,非洲,10,佛得角,,,3,3,0,0,0,,0.0,hejiashu,982017,CPV,Cabo Verde,https://file1.dxycdn.com/2020/0322/642/3403423200980799173-135.json,"{'currentConfirmedIncr': 0, 'confirmedIncr': 0, 'curedIncr': 0, 'deadIncr': 0}"
155,1600893.0,1584941547000.0,1584941547000.0,,2,北美洲,10,开曼群岛,,,2,3,0,0,1,,0.0,hejiashu,0,CYM,Cayman Islands,https://file1.dxycdn.com/2020/0317/570/3402535585859348238-135.json,"{'currentConfirmedIncr': 0, 'confirmedIncr': 0, 'curedIncr': 0, 'deadIncr': 0}"
156,1600903.0,1584941547000.0,1584941547000.0,,2,北美洲,10,库拉索岛,,,2,3,0,0,1,,0.0,hejiashu,0,CW,Curaçao,https://file1.dxycdn.com/2020/0317/893/3402535572974445672-135.json,"{'currentConfirmedIncr': 0, 'confirmedIncr': 0, 'curedIncr': 0, 'deadIncr': 0}"
157,1600630.0,1584941547000.0,1584941547000.0,,2,亚洲,10,不丹,,,2,2,0,0,0,,0.0,hejiashu,953002,BTN,Bhutan,https://file1.dxycdn.com/2020/0315/431/3402160508513085059-135.json,"{'currentConfirmedIncr': 0, 'confirmedIncr': 0, 'curedIncr': 0, 'deadIncr': 0}"
158,1600881.0,1584941547000.0,1584941547000.0,,2,非洲,10,几内亚,,,2,2,0,0,0,,0.0,hejiashu,0,GIN,Guinea,https://file1.dxycdn.com/2020/0315/931/3402176481496577677-135.json,"{'currentConfirmedIncr': 0, 'confirmedIncr': 0, 'curedIncr': 0, 'deadIncr': 0}"
159,1600882.0,1584941547000.0,1584941547000.0,,2,非洲,10,毛里塔尼亚,,,2,2,0,0,0,,0.0,hejiashu,982012,MRT,Mauritania,https://file1.dxycdn.com/2020/0316/365/3402290519320312697-135.json,"{'currentConfirmedIncr': 0, 'confirmedIncr': 0, 'curedIncr': 0, 'deadIncr': 0}"
160,1600897.0,1584941547000.0,1584941547000.0,,2,北美洲,10,格陵兰,,,2,2,0,0,0,,0.0,hejiashu,0,GRL,Greenland,https://file1.dxycdn.com/2020/0320/865/3403052100773836376-135.json,"{'currentConfirmedIncr': 0, 'confirmedIncr': 0, 'curedIncr': 0, 'deadIncr': 0}"
161,1600901.0,1584941547000.0,1584941547000.0,,2,北美洲,10,圣卢西亚,,,2,2,0,0,0,,0.0,hejiashu,974011,LCA,Saint Lucia,https://file1.dxycdn.com/2020/0317/755/3402535592301799597-135.json,"{'currentConfirmedIncr': 0, 'confirmedIncr': 0, 'curedIncr': 0, 'deadIncr': 0}"
162,1600910.0,1584941547000.0,1584941547000.0,,2,非洲,10,贝宁,,,2,2,0,0,0,,0.0,hejiashu,982001,BEN,Benin,https://file1.dxycdn.com/2020/0318/520/3402666775635300664-135.json,"{'currentConfirmedIncr': 0, 'confirmedIncr': 0, 'curedIncr': 0, 'deadIncr': 0}"
163,1600935.0,1584941548000.0,1584941548000.0,,2,北美洲,10,尼加拉瓜,,,2,2,0,0,0,,0.0,hejiashu,972006,NIC,Nicaragua,https://file1.dxycdn.com/2020/0320/114/3403052105069099819-135.json,"{'currentConfirmedIncr': 0, 'confirmedIncr': 0, 'curedIncr': 0, 'deadIncr': 0}"
164,1600939.0,1584941548000.0,1584941548000.0,,2,大洋洲,10,斐济,,,2,2,0,0,0,,0.0,hejiashu,990002,FJI,The Republic of Fiji,https://file1.dxycdn.com/2020/0320/440/3403052105069099849-135.json,"{'currentConfirmedIncr': 0, 'confirmedIncr': 0, 'curedIncr': 0, 'deadIncr': 0}"
165,1600940.0,1584941548000.0,1584941548000.0,,2,非洲,10,尼日尔,,,2,2,0,0,0,,0.0,hejiashu,982011,NER,Niger,https://file1.dxycdn.com/2020/0320/550/3403052105068803906-135.json,"{'currentConfirmedIncr': 0, 'confirmedIncr': 0, 'curedIncr': 0, 'deadIncr': 0}"
166,1600965.0,1584941548000.0,1584941548000.0,,2,欧洲,10,马恩岛,,,2,2,0,0,0,,0.0,hejiashu,0,Mann,Isle of Man,https://file1.dxycdn.com/2020/0321/575/3403237654098502377-135.json,"{'currentConfirmedIncr': 0, 'confirmedIncr': 0, 'curedIncr': 0, 'deadIncr': 0}"
